Emotions,Path
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1023_IEO_ANG_HI_PitchShiftRG_L0_TimeShifted_1.26.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_witch_sad.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_witch_sad_PitchShiftRG_H0_TimeShifted_0.74.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_witch_sad_PitchShiftRG_L0_TimeShifted_1.07.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/03-01-05-02-01-02-22.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-05-02-01-02-22_PitchShiftRG_H0_TimeShifted_2.05.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-05-02-01-02-22_PitchShiftRG_L0_TimeShifted_5.01.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_young_disgust.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_young_disgust_PitchShiftRG_H0_TimeShifted_0.46.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_young_disgust_PitchShiftRG_L0_TimeShifted_0.72.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1023_IOM_HAP_XX.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1023_IOM_HAP_XX_PitchShiftRG_H0_TimeShifted_0.33.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1023_IOM_HAP_XX_PitchShiftRG_L0_TimeShifted_0.57.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_mill_happy.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_mill_happy_PitchShiftRG_H0_TimeShifted_0.89.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_mill_happy_PitchShiftRG_L0_TimeShifted_0.52.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/YAF_rag_disgust.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_rag_disgust_PitchShiftRG_H0_TimeShifted_1.68.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_rag_disgust_PitchShiftRG_L0_TimeShifted_0.4.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1067_TIE_ANG_XX.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1067_TIE_ANG_XX_PitchShiftRG_H0_TimeShifted_0.85.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1067_TIE_ANG_XX_PitchShiftRG_L0_TimeShifted_7.19.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1063_TIE_SAD_XX.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1063_TIE_SAD_XX_PitchShiftRG_H0_TimeShifted_0.63.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1063_TIE_SAD_XX_PitchShiftRG_L0_TimeShifted_0.48.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1045_IOM_FEA_XX.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1045_IOM_FEA_XX_PitchShiftRG_H0_TimeShifted_1.06.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1045_IOM_FEA_XX_PitchShiftRG_L0_TimeShifted_0.34.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1033_ITH_DIS_XX.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1033_ITH_DIS_XX_PitchShiftRG_H0_TimeShifted_2.58.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1033_ITH_DIS_XX_PitchShiftRG_L0_TimeShifted_0.93.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1063_IWW_HAP_XX.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1063_IWW_HAP_XX_PitchShiftRG_H0_TimeShifted_0.71.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1063_IWW_HAP_XX_PitchShiftRG_L0_TimeShifted_0.75.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_seize_ps.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_seize_ps_PitchShiftRG_H0_TimeShifted_0.32.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_seize_ps_PitchShiftRG_L0_TimeShifted_0.6.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/03-01-03-01-01-02-19.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-03-01-01-02-19_PitchShiftRG_H0_TimeShifted_2.44.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-03-01-01-02-19_PitchShiftRG_L0_TimeShifted_3.3.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1082_WSI_HAP_XX.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1082_WSI_HAP_XX_PitchShiftRG_H0_TimeShifted_0.41.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1082_WSI_HAP_XX_PitchShiftRG_L0_TimeShifted_0.57.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/03-01-04-01-01-01-11.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-04-01-01-01-11_PitchShiftRG_H0_TimeShifted_0.57.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-04-01-01-01-11_PitchShiftRG_L0_TimeShifted_0.49.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1064_DFA_FEA_XX.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1064_DFA_FEA_XX_PitchShiftRG_H0_TimeShifted_1.77.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1064_DFA_FEA_XX_PitchShiftRG_L0_TimeShifted_0.51.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1018_MTI_HAP_XX.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1018_MTI_HAP_XX_PitchShiftRG_H0_TimeShifted_0.52.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1018_MTI_HAP_XX_PitchShiftRG_L0_TimeShifted_3.03.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_luck_ps.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_luck_ps_PitchShiftRG_H0_TimeShifted_0.43.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_luck_ps_PitchShiftRG_L0_TimeShifted_0.88.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1038_MTI_HAP_XX.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1038_MTI_HAP_XX_PitchShiftRG_H0_TimeShifted_1.46.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1038_MTI_HAP_XX_PitchShiftRG_L0_TimeShifted_3.66.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1061_TAI_FEA_XX.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1061_TAI_FEA_XX_PitchShiftRG_H0_TimeShifted_0.42.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1061_TAI_FEA_XX_PitchShiftRG_L0_TimeShifted_0.72.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1070_WSI_SAD_XX.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1070_WSI_SAD_XX_PitchShiftRG_H0_TimeShifted_0.41.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1070_WSI_SAD_XX_PitchShiftRG_L0_TimeShifted_0.72.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1082_DFA_SAD_XX.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1082_DFA_SAD_XX_PitchShiftRG_H0_TimeShifted_0.47.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1082_DFA_SAD_XX_PitchShiftRG_L0_TimeShifted_5.76.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1077_DFA_DIS_XX.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1077_DFA_DIS_XX_PitchShiftRG_H0_TimeShifted_1.04.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1077_DFA_DIS_XX_PitchShiftRG_L0_TimeShifted_0.37.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1072_TSI_ANG_XX.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1072_TSI_ANG_XX_PitchShiftRG_H0_TimeShifted_0.55.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1072_TSI_ANG_XX_PitchShiftRG_L0_TimeShifted_0.75.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1043_IEO_ANG_HI.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1043_IEO_ANG_HI_PitchShiftRG_H0_TimeShifted_2.14.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1043_IEO_ANG_HI_PitchShiftRG_L0_TimeShifted_0.56.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1022_TAI_FEA_XX.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1022_TAI_FEA_XX_PitchShiftRG_H0_TimeShifted_1.75.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1022_TAI_FEA_XX_PitchShiftRG_L0_TimeShifted_0.51.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1044_TSI_FEA_XX.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1044_TSI_FEA_XX_PitchShiftRG_H0_TimeShifted_6.02.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1044_TSI_FEA_XX_PitchShiftRG_L0_TimeShifted_0.72.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1079_TAI_ANG_XX.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1079_TAI_ANG_XX_PitchShiftRG_H0_TimeShifted_7.76.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1079_TAI_ANG_XX_PitchShiftRG_L0_TimeShifted_0.69.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1010_DFA_FEA_XX.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1010_DFA_FEA_XX_PitchShiftRG_H0_TimeShifted_0.82.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1010_DFA_FEA_XX_PitchShiftRG_L0_TimeShifted_2.01.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/YAF_rot_angry.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_rot_angry_PitchShiftRG_H0_TimeShifted_0.31.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_rot_angry_PitchShiftRG_L0_TimeShifted_1.39.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1055_TAI_HAP_XX.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1055_TAI_HAP_XX_PitchShiftRG_H0_TimeShifted_0.53.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1055_TAI_HAP_XX_PitchShiftRG_L0_TimeShifted_1.2.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_fall_sad.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_fall_sad_PitchShiftRG_H0_TimeShifted_0.55.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_fall_sad_PitchShiftRG_L0_TimeShifted_1.12.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_chair_happy.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_chair_happy_PitchShiftRG_H0_TimeShifted_0.71.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_chair_happy_PitchShiftRG_L0_TimeShifted_0.42.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1078_TSI_ANG_XX.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1078_TSI_ANG_XX_PitchShiftRG_H0_TimeShifted_0.35.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1078_TSI_ANG_XX_PitchShiftRG_L0_TimeShifted_0.31.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1069_IEO_DIS_LO.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1069_IEO_DIS_LO_PitchShiftRG_H0_TimeShifted_0.3.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1069_IEO_DIS_LO_PitchShiftRG_L0_TimeShifted_0.36.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/YAF_raise_ps.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_raise_ps_PitchShiftRG_H0_TimeShifted_1.33.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_raise_ps_PitchShiftRG_L0_TimeShifted_0.71.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1027_IWL_NEU_XX.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1027_IWL_NEU_XX_PitchShiftRG_H0_TimeShifted_0.94.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1027_IWL_NEU_XX_PitchShiftRG_L0_TimeShifted_0.37.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1013_MTI_HAP_XX.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1013_MTI_HAP_XX_PitchShiftRG_H0_TimeShifted_4.3.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1013_MTI_HAP_XX_PitchShiftRG_L0_TimeShifted_0.46.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/YAF_love_angry.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_love_angry_PitchShiftRG_H0_TimeShifted_1.35.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_love_angry_PitchShiftRG_L0_TimeShifted_1.75.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1045_IEO_HAP_HI.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1045_IEO_HAP_HI_PitchShiftRG_H0_TimeShifted_0.7.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1045_IEO_HAP_HI_PitchShiftRG_L0_TimeShifted_1.7.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_jail_neutral.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_jail_neutral_PitchShiftRG_H0_TimeShifted_0.36.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_jail_neutral_PitchShiftRG_L0_TimeShifted_0.34.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_pool_ps.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_pool_ps_PitchShiftRG_H0_TimeShifted_1.14.wav
surprise,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_pool_ps_PitchShiftRG_L0_TimeShifted_1.92.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1031_ITS_DIS_XX.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1031_ITS_DIS_XX_PitchShiftRG_H0_TimeShifted_0.63.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1031_ITS_DIS_XX_PitchShiftRG_L0_TimeShifted_0.45.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/03-01-05-02-01-02-04.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-05-02-01-02-04_PitchShiftRG_H0_TimeShifted_5.44.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-05-02-01-02-04_PitchShiftRG_L0_TimeShifted_3.53.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1062_MTI_ANG_XX.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1062_MTI_ANG_XX_PitchShiftRG_H0_TimeShifted_1.59.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1062_MTI_ANG_XX_PitchShiftRG_L0_TimeShifted_1.94.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/03-01-04-01-01-02-02.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-04-01-01-02-02_PitchShiftRG_H0_TimeShifted_0.59.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-04-01-01-02-02_PitchShiftRG_L0_TimeShifted_1.23.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1016_TSI_DIS_XX.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1016_TSI_DIS_XX_PitchShiftRG_H0_TimeShifted_0.5.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1016_TSI_DIS_XX_PitchShiftRG_L0_TimeShifted_1.13.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_tape_angry.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_tape_angry_PitchShiftRG_H0_TimeShifted_1.33.wav
angry,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_tape_angry_PitchShiftRG_L0_TimeShifted_1.29.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/YAF_puff_fear.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_puff_fear_PitchShiftRG_H0_TimeShifted_0.24.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_puff_fear_PitchShiftRG_L0_TimeShifted_0.24.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/03-01-03-02-02-01-07.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-03-02-02-01-07_PitchShiftRG_H0_TimeShifted_0.83.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-03-02-02-01-07_PitchShiftRG_L0_TimeShifted_0.68.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1087_MTI_HAP_XX.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1087_MTI_HAP_XX_PitchShiftRG_H0_TimeShifted_6.12.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1087_MTI_HAP_XX_PitchShiftRG_L0_TimeShifted_0.44.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1090_IEO_FEA_LO.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1090_IEO_FEA_LO_PitchShiftRG_H0_TimeShifted_0.37.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1090_IEO_FEA_LO_PitchShiftRG_L0_TimeShifted_0.26.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/OAF_dab_neutral.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_dab_neutral_PitchShiftRG_H0_TimeShifted_1.55.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_OAF_dab_neutral_PitchShiftRG_L0_TimeShifted_2.35.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1046_ITS_FEA_XX.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1046_ITS_FEA_XX_PitchShiftRG_H0_TimeShifted_1.45.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1046_ITS_FEA_XX_PitchShiftRG_L0_TimeShifted_0.49.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1052_IOM_NEU_XX.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1052_IOM_NEU_XX_PitchShiftRG_H0_TimeShifted_1.16.wav
neutral,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1052_IOM_NEU_XX_PitchShiftRG_L0_TimeShifted_0.52.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1073_ITH_FEA_XX.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1073_ITH_FEA_XX_PitchShiftRG_H0_TimeShifted_0.54.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1073_ITH_FEA_XX_PitchShiftRG_L0_TimeShifted_2.66.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1072_IOM_DIS_XX.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1072_IOM_DIS_XX_PitchShiftRG_H0_TimeShifted_0.67.wav
disgust,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1072_IOM_DIS_XX_PitchShiftRG_L0_TimeShifted_0.63.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/03-01-06-02-01-01-17.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-06-02-01-01-17_PitchShiftRG_H0_TimeShifted_0.61.wav
fear,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-06-02-01-01-17_PitchShiftRG_L0_TimeShifted_0.86.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/YAF_rose_sad.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_rose_sad_PitchShiftRG_H0_TimeShifted_0.48.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_YAF_rose_sad_PitchShiftRG_L0_TimeShifted_1.42.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1083_TAI_SAD_XX.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1083_TAI_SAD_XX_PitchShiftRG_H0_TimeShifted_0.53.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1083_TAI_SAD_XX_PitchShiftRG_L0_TimeShifted_0.51.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/03-01-03-02-02-01-18.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-03-02-02-01-18_PitchShiftRG_H0_TimeShifted_0.79.wav
happy,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_03-01-03-02-02-01-18_PitchShiftRG_L0_TimeShifted_0.65.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/1051_IEO_SAD_MD.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1051_IEO_SAD_MD_PitchShiftRG_H0_TimeShifted_0.84.wav
sad,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/Aug_1051_IEO_SAD_MD_PitchShiftRG_L0_TimeShifted_0.42.wav
calm,D:/1. My Stuff/B.Tech/VII SEM/Emotion Detection Training Data - new/03-01-02-02-02-02-05.wav
