Emotions,Path
fear,Audios - Train 3/Aug1074_ITH_FEA_XX_TimeShifted_36.52.wav
fear,Audios - Train 3/YAF_mess_fear.wav
fear,Audios - Train 3/AugYAF_mess_fear_TimeShifted_9.6.wav
fear,Audios - Train 3/AugYAF_mess_fear_TimeShifted_-15.23.wav
fear,Audios - Train 3/AugYAF_mess_fear_TimeShifted_5.11.wav
fear,Audios - Train 3/AugYAF_mess_fear_TimeShifted_-50.01.wav
fear,Audios - Train 3/AugYAF_mess_fear_TimeShifted_3.56.wav
fear,Audios - Train 3/1031_DFA_FEA_XX.wav
fear,Audios - Train 3/Aug1031_DFA_FEA_XX_TimeShifted_-12.71.wav
fear,Audios - Train 3/Aug1031_DFA_FEA_XX_TimeShifted_-7.34.wav
fear,Audios - Train 3/Aug1031_DFA_FEA_XX_TimeShifted_5.88.wav
fear,Audios - Train 3/Aug1031_DFA_FEA_XX_TimeShifted_9.22.wav
fear,Audios - Train 3/Aug1031_DFA_FEA_XX_TimeShifted_41.56.wav
angry,Audios - Train 3/YAF_keg_angry.wav
angry,Audios - Train 3/AugYAF_keg_angry_TimeShifted_14.34.wav
angry,Audios - Train 3/AugYAF_keg_angry_TimeShifted_7.89.wav
angry,Audios - Train 3/AugYAF_keg_angry_TimeShifted_-14.35.wav
angry,Audios - Train 3/AugYAF_keg_angry_TimeShifted_6.37.wav
angry,Audios - Train 3/AugYAF_keg_angry_TimeShifted_14.56.wav
angry,Audios - Train 3/OAF_cab_angry.wav
angry,Audios - Train 3/AugOAF_cab_angry_TimeShifted_-13.54.wav
angry,Audios - Train 3/AugOAF_cab_angry_TimeShifted_2.92.wav
angry,Audios - Train 3/AugOAF_cab_angry_TimeShifted_5.81.wav
angry,Audios - Train 3/AugOAF_cab_angry_TimeShifted_3.16.wav
angry,Audios - Train 3/AugOAF_cab_angry_TimeShifted_2.05.wav
happy,Audios - Train 3/YAF_ton_happy.wav
happy,Audios - Train 3/AugYAF_ton_happy_TimeShifted_55.3.wav
happy,Audios - Train 3/AugYAF_ton_happy_TimeShifted_4.91.wav
happy,Audios - Train 3/AugYAF_ton_happy_TimeShifted_22.62.wav
happy,Audios - Train 3/AugYAF_ton_happy_TimeShifted_5.59.wav
happy,Audios - Train 3/AugYAF_ton_happy_TimeShifted_-26.08.wav
happy,Audios - Train 3/1040_IWL_HAP_XX.wav
happy,Audios - Train 3/Aug1040_IWL_HAP_XX_TimeShifted_-4.12.wav
happy,Audios - Train 3/Aug1040_IWL_HAP_XX_TimeShifted_11.45.wav
happy,Audios - Train 3/Aug1040_IWL_HAP_XX_TimeShifted_-8.49.wav
happy,Audios - Train 3/Aug1040_IWL_HAP_XX_TimeShifted_3.27.wav
happy,Audios - Train 3/Aug1040_IWL_HAP_XX_TimeShifted_14.44.wav
sad,Audios - Train 3/1025_DFA_SAD_XX.wav
sad,Audios - Train 3/Aug1025_DFA_SAD_XX_TimeShifted_-30.76.wav
sad,Audios - Train 3/Aug1025_DFA_SAD_XX_TimeShifted_6.69.wav
sad,Audios - Train 3/Aug1025_DFA_SAD_XX_TimeShifted_4.46.wav
sad,Audios - Train 3/Aug1025_DFA_SAD_XX_TimeShifted_33.98.wav
sad,Audios - Train 3/Aug1025_DFA_SAD_XX_TimeShifted_-35.5.wav
happy,Audios - Train 3/1066_ITH_HAP_XX.wav
happy,Audios - Train 3/Aug1066_ITH_HAP_XX_TimeShifted_8.89.wav
happy,Audios - Train 3/Aug1066_ITH_HAP_XX_TimeShifted_16.23.wav
happy,Audios - Train 3/Aug1066_ITH_HAP_XX_TimeShifted_-3.82.wav
happy,Audios - Train 3/Aug1066_ITH_HAP_XX_TimeShifted_45.89.wav
happy,Audios - Train 3/Aug1066_ITH_HAP_XX_TimeShifted_11.94.wav
sad,Audios - Train 3/1023_IWW_SAD_XX.wav
sad,Audios - Train 3/Aug1023_IWW_SAD_XX_TimeShifted_3.41.wav
sad,Audios - Train 3/Aug1023_IWW_SAD_XX_TimeShifted_-6.02.wav
sad,Audios - Train 3/Aug1023_IWW_SAD_XX_TimeShifted_5.81.wav
sad,Audios - Train 3/Aug1023_IWW_SAD_XX_TimeShifted_-28.05.wav
sad,Audios - Train 3/Aug1023_IWW_SAD_XX_TimeShifted_-15.84.wav
happy,Audios - Train 3/1056_TAI_HAP_XX.wav
happy,Audios - Train 3/Aug1056_TAI_HAP_XX_TimeShifted_2.72.wav
happy,Audios - Train 3/Aug1056_TAI_HAP_XX_TimeShifted_18.98.wav
happy,Audios - Train 3/Aug1056_TAI_HAP_XX_TimeShifted_4.59.wav
happy,Audios - Train 3/Aug1056_TAI_HAP_XX_TimeShifted_-6.86.wav
happy,Audios - Train 3/Aug1056_TAI_HAP_XX_TimeShifted_-55.71.wav
happy,Audios - Train 3/1013_DFA_HAP_XX.wav
happy,Audios - Train 3/Aug1013_DFA_HAP_XX_TimeShifted_4.84.wav
happy,Audios - Train 3/Aug1013_DFA_HAP_XX_TimeShifted_-9.12.wav
happy,Audios - Train 3/Aug1013_DFA_HAP_XX_TimeShifted_2.44.wav
happy,Audios - Train 3/Aug1013_DFA_HAP_XX_TimeShifted_-29.11.wav
happy,Audios - Train 3/Aug1013_DFA_HAP_XX_TimeShifted_15.74.wav
sad,Audios - Train 3/1040_IEO_SAD_LO.wav
sad,Audios - Train 3/Aug1040_IEO_SAD_LO_TimeShifted_-23.27.wav
sad,Audios - Train 3/Aug1040_IEO_SAD_LO_TimeShifted_-2205.12.wav
sad,Audios - Train 3/Aug1040_IEO_SAD_LO_TimeShifted_19.18.wav
sad,Audios - Train 3/Aug1040_IEO_SAD_LO_TimeShifted_3.99.wav
sad,Audios - Train 3/Aug1040_IEO_SAD_LO_TimeShifted_7.1.wav
sad,Audios - Train 3/1036_IEO_SAD_LO.wav
sad,Audios - Train 3/Aug1036_IEO_SAD_LO_TimeShifted_170.16.wav
sad,Audios - Train 3/Aug1036_IEO_SAD_LO_TimeShifted_7.95.wav
sad,Audios - Train 3/Aug1036_IEO_SAD_LO_TimeShifted_23.13.wav
sad,Audios - Train 3/Aug1036_IEO_SAD_LO_TimeShifted_7.8.wav
sad,Audios - Train 3/Aug1036_IEO_SAD_LO_TimeShifted_-7.09.wav
fear,Audios - Train 3/YAF_keen_fear.wav
fear,Audios - Train 3/AugYAF_keen_fear_TimeShifted_9.37.wav
fear,Audios - Train 3/AugYAF_keen_fear_TimeShifted_-13.79.wav
fear,Audios - Train 3/AugYAF_keen_fear_TimeShifted_-10.44.wav
fear,Audios - Train 3/AugYAF_keen_fear_TimeShifted_8.82.wav
fear,Audios - Train 3/AugYAF_keen_fear_TimeShifted_3.81.wav
angry,Audios - Train 3/1030_IEO_ANG_MD.wav
angry,Audios - Train 3/Aug1030_IEO_ANG_MD_TimeShifted_38.41.wav
angry,Audios - Train 3/Aug1030_IEO_ANG_MD_TimeShifted_8.83.wav
angry,Audios - Train 3/Aug1030_IEO_ANG_MD_TimeShifted_-11.57.wav
angry,Audios - Train 3/Aug1030_IEO_ANG_MD_TimeShifted_5.4.wav
angry,Audios - Train 3/Aug1030_IEO_ANG_MD_TimeShifted_9.23.wav
fear,Audios - Train 3/1028_IEO_FEA_LO.wav
fear,Audios - Train 3/Aug1028_IEO_FEA_LO_TimeShifted_5.48.wav
fear,Audios - Train 3/Aug1028_IEO_FEA_LO_TimeShifted_11.04.wav
fear,Audios - Train 3/Aug1028_IEO_FEA_LO_TimeShifted_4.21.wav
fear,Audios - Train 3/Aug1028_IEO_FEA_LO_TimeShifted_5.39.wav
fear,Audios - Train 3/Aug1028_IEO_FEA_LO_TimeShifted_16.5.wav
sad,Audios - Train 3/YAF_raid_sad.wav
sad,Audios - Train 3/AugYAF_raid_sad_TimeShifted_2.38.wav
sad,Audios - Train 3/AugYAF_raid_sad_TimeShifted_14.12.wav
sad,Audios - Train 3/AugYAF_raid_sad_TimeShifted_7.65.wav
sad,Audios - Train 3/AugYAF_raid_sad_TimeShifted_10.65.wav
sad,Audios - Train 3/AugYAF_raid_sad_TimeShifted_-17.8.wav
sad,Audios - Train 3/OAF_base_sad.wav
sad,Audios - Train 3/AugOAF_base_sad_TimeShifted_-10.81.wav
sad,Audios - Train 3/AugOAF_base_sad_TimeShifted_5.32.wav
sad,Audios - Train 3/AugOAF_base_sad_TimeShifted_42.66.wav
sad,Audios - Train 3/AugOAF_base_sad_TimeShifted_64.9.wav
sad,Audios - Train 3/AugOAF_base_sad_TimeShifted_-215.13.wav
sad,Audios - Train 3/YAF_food_sad.wav
sad,Audios - Train 3/AugYAF_food_sad_TimeShifted_-6.75.wav
sad,Audios - Train 3/AugYAF_food_sad_TimeShifted_11.14.wav
sad,Audios - Train 3/AugYAF_food_sad_TimeShifted_14.09.wav
sad,Audios - Train 3/AugYAF_food_sad_TimeShifted_12.1.wav
sad,Audios - Train 3/AugYAF_food_sad_TimeShifted_-7.23.wav
fear,Audios - Train 3/1004_MTI_FEA_XX.wav
fear,Audios - Train 3/Aug1004_MTI_FEA_XX_TimeShifted_-74.47.wav
fear,Audios - Train 3/Aug1004_MTI_FEA_XX_TimeShifted_15.99.wav
fear,Audios - Train 3/Aug1004_MTI_FEA_XX_TimeShifted_6.91.wav
fear,Audios - Train 3/Aug1004_MTI_FEA_XX_TimeShifted_5.75.wav
fear,Audios - Train 3/Aug1004_MTI_FEA_XX_TimeShifted_-152.14.wav
angry,Audios - Train 3/1083_TSI_ANG_XX.wav
angry,Audios - Train 3/Aug1083_TSI_ANG_XX_TimeShifted_5.38.wav
angry,Audios - Train 3/Aug1083_TSI_ANG_XX_TimeShifted_7.01.wav
angry,Audios - Train 3/Aug1083_TSI_ANG_XX_TimeShifted_6.19.wav
angry,Audios - Train 3/Aug1083_TSI_ANG_XX_TimeShifted_13.26.wav
angry,Audios - Train 3/Aug1083_TSI_ANG_XX_TimeShifted_-16.08.wav
angry,Audios - Train 3/1072_DFA_ANG_XX.wav
angry,Audios - Train 3/Aug1072_DFA_ANG_XX_TimeShifted_36.49.wav
angry,Audios - Train 3/Aug1072_DFA_ANG_XX_TimeShifted_7.16.wav
angry,Audios - Train 3/Aug1072_DFA_ANG_XX_TimeShifted_-15.47.wav
angry,Audios - Train 3/Aug1072_DFA_ANG_XX_TimeShifted_10.67.wav
angry,Audios - Train 3/Aug1072_DFA_ANG_XX_TimeShifted_-5.47.wav
angry,Audios - Train 3/1058_TIE_ANG_XX.wav
angry,Audios - Train 3/Aug1058_TIE_ANG_XX_TimeShifted_7.03.wav
angry,Audios - Train 3/Aug1058_TIE_ANG_XX_TimeShifted_-9.53.wav
angry,Audios - Train 3/Aug1058_TIE_ANG_XX_TimeShifted_16.11.wav
angry,Audios - Train 3/Aug1058_TIE_ANG_XX_TimeShifted_9.3.wav
angry,Audios - Train 3/Aug1058_TIE_ANG_XX_TimeShifted_17.04.wav
happy,Audios - Train 3/1063_IOM_HAP_XX.wav
happy,Audios - Train 3/Aug1063_IOM_HAP_XX_TimeShifted_2.54.wav
happy,Audios - Train 3/Aug1063_IOM_HAP_XX_TimeShifted_7.28.wav
happy,Audios - Train 3/Aug1063_IOM_HAP_XX_TimeShifted_122.53.wav
happy,Audios - Train 3/Aug1063_IOM_HAP_XX_TimeShifted_26.67.wav
happy,Audios - Train 3/Aug1063_IOM_HAP_XX_TimeShifted_4.24.wav
happy,Audios - Train 3/YAF_date_happy.wav
happy,Audios - Train 3/AugYAF_date_happy_TimeShifted_4.29.wav
happy,Audios - Train 3/AugYAF_date_happy_TimeShifted_-6.92.wav
happy,Audios - Train 3/AugYAF_date_happy_TimeShifted_2.85.wav
happy,Audios - Train 3/AugYAF_date_happy_TimeShifted_8.69.wav
happy,Audios - Train 3/AugYAF_date_happy_TimeShifted_3.23.wav
fear,Audios - Train 3/03-01-06-01-01-01-01.wav
fear,Audios - Train 3/Aug03-01-06-01-01-01-01_TimeShifted_103.71.wav
fear,Audios - Train 3/Aug03-01-06-01-01-01-01_TimeShifted_5.38.wav
fear,Audios - Train 3/Aug03-01-06-01-01-01-01_TimeShifted_11.16.wav
fear,Audios - Train 3/Aug03-01-06-01-01-01-01_TimeShifted_8.95.wav
fear,Audios - Train 3/Aug03-01-06-01-01-01-01_TimeShifted_25.08.wav
sad,Audios - Train 3/1081_IWW_SAD_XX.wav
sad,Audios - Train 3/Aug1081_IWW_SAD_XX_TimeShifted_-8.22.wav
sad,Audios - Train 3/Aug1081_IWW_SAD_XX_TimeShifted_-9.56.wav
sad,Audios - Train 3/Aug1081_IWW_SAD_XX_TimeShifted_134.14.wav
sad,Audios - Train 3/Aug1081_IWW_SAD_XX_TimeShifted_9.13.wav
sad,Audios - Train 3/Aug1081_IWW_SAD_XX_TimeShifted_-19.07.wav
angry,Audios - Train 3/1069_TIE_ANG_XX.wav
angry,Audios - Train 3/Aug1069_TIE_ANG_XX_TimeShifted_-7.26.wav
angry,Audios - Train 3/Aug1069_TIE_ANG_XX_TimeShifted_-7.99.wav
angry,Audios - Train 3/Aug1069_TIE_ANG_XX_TimeShifted_36.79.wav
angry,Audios - Train 3/Aug1069_TIE_ANG_XX_TimeShifted_-46.88.wav
angry,Audios - Train 3/Aug1069_TIE_ANG_XX_TimeShifted_-13.14.wav
angry,Audios - Train 3/1049_IEO_ANG_HI.wav
angry,Audios - Train 3/Aug1049_IEO_ANG_HI_TimeShifted_84.17.wav
angry,Audios - Train 3/Aug1049_IEO_ANG_HI_TimeShifted_13.4.wav
angry,Audios - Train 3/Aug1049_IEO_ANG_HI_TimeShifted_6.29.wav
angry,Audios - Train 3/Aug1049_IEO_ANG_HI_TimeShifted_4.22.wav
angry,Audios - Train 3/Aug1049_IEO_ANG_HI_TimeShifted_-8.45.wav
angry,Audios - Train 3/YAF_such_angry.wav
angry,Audios - Train 3/AugYAF_such_angry_TimeShifted_3.57.wav
angry,Audios - Train 3/AugYAF_such_angry_TimeShifted_212.93.wav
angry,Audios - Train 3/AugYAF_such_angry_TimeShifted_8.35.wav
angry,Audios - Train 3/AugYAF_such_angry_TimeShifted_38.37.wav
angry,Audios - Train 3/AugYAF_such_angry_TimeShifted_6.14.wav
sad,Audios - Train 3/1081_TIE_SAD_XX.wav
sad,Audios - Train 3/Aug1081_TIE_SAD_XX_TimeShifted_7.05.wav
sad,Audios - Train 3/Aug1081_TIE_SAD_XX_TimeShifted_11.51.wav
sad,Audios - Train 3/Aug1081_TIE_SAD_XX_TimeShifted_17.76.wav
sad,Audios - Train 3/Aug1081_TIE_SAD_XX_TimeShifted_6.57.wav
sad,Audios - Train 3/Aug1081_TIE_SAD_XX_TimeShifted_-23.57.wav
happy,Audios - Train 3/1075_WSI_HAP_XX.wav
happy,Audios - Train 3/Aug1075_WSI_HAP_XX_TimeShifted_3.5.wav
happy,Audios - Train 3/Aug1075_WSI_HAP_XX_TimeShifted_19.41.wav
happy,Audios - Train 3/Aug1075_WSI_HAP_XX_TimeShifted_7.86.wav
happy,Audios - Train 3/Aug1075_WSI_HAP_XX_TimeShifted_5.14.wav
happy,Audios - Train 3/Aug1075_WSI_HAP_XX_TimeShifted_8.56.wav
fear,Audios - Train 3/03-01-06-01-01-01-07.wav
fear,Audios - Train 3/Aug03-01-06-01-01-01-07_TimeShifted_11.24.wav
fear,Audios - Train 3/Aug03-01-06-01-01-01-07_TimeShifted_5.02.wav
fear,Audios - Train 3/Aug03-01-06-01-01-01-07_TimeShifted_6.29.wav
fear,Audios - Train 3/Aug03-01-06-01-01-01-07_TimeShifted_8.04.wav
fear,Audios - Train 3/Aug03-01-06-01-01-01-07_TimeShifted_14.84.wav
happy,Audios - Train 3/1077_IEO_HAP_MD.wav
happy,Audios - Train 3/Aug1077_IEO_HAP_MD_TimeShifted_5.07.wav
happy,Audios - Train 3/Aug1077_IEO_HAP_MD_TimeShifted_37.27.wav
happy,Audios - Train 3/Aug1077_IEO_HAP_MD_TimeShifted_4.68.wav
happy,Audios - Train 3/Aug1077_IEO_HAP_MD_TimeShifted_5.62.wav
happy,Audios - Train 3/Aug1077_IEO_HAP_MD_TimeShifted_733.42.wav
happy,Audios - Train 3/1056_IWW_HAP_XX.wav
happy,Audios - Train 3/Aug1056_IWW_HAP_XX_TimeShifted_3.88.wav
happy,Audios - Train 3/Aug1056_IWW_HAP_XX_TimeShifted_33.04.wav
happy,Audios - Train 3/Aug1056_IWW_HAP_XX_TimeShifted_3.73.wav
happy,Audios - Train 3/Aug1056_IWW_HAP_XX_TimeShifted_2.56.wav
happy,Audios - Train 3/Aug1056_IWW_HAP_XX_TimeShifted_16.2.wav
sad,Audios - Train 3/YAF_dog_sad.wav
sad,Audios - Train 3/AugYAF_dog_sad_TimeShifted_8.68.wav
sad,Audios - Train 3/AugYAF_dog_sad_TimeShifted_27.67.wav
sad,Audios - Train 3/AugYAF_dog_sad_TimeShifted_4.8.wav
sad,Audios - Train 3/AugYAF_dog_sad_TimeShifted_18.34.wav
sad,Audios - Train 3/AugYAF_dog_sad_TimeShifted_-40.72.wav
sad,Audios - Train 3/1083_IEO_SAD_HI.wav
sad,Audios - Train 3/Aug1083_IEO_SAD_HI_TimeShifted_-8.06.wav
sad,Audios - Train 3/Aug1083_IEO_SAD_HI_TimeShifted_7.72.wav
sad,Audios - Train 3/Aug1083_IEO_SAD_HI_TimeShifted_-22.68.wav
sad,Audios - Train 3/Aug1083_IEO_SAD_HI_TimeShifted_9.91.wav
sad,Audios - Train 3/Aug1083_IEO_SAD_HI_TimeShifted_105.44.wav
angry,Audios - Train 3/1077_TAI_ANG_XX.wav
angry,Audios - Train 3/Aug1077_TAI_ANG_XX_TimeShifted_-74.39.wav
angry,Audios - Train 3/Aug1077_TAI_ANG_XX_TimeShifted_3.94.wav
angry,Audios - Train 3/Aug1077_TAI_ANG_XX_TimeShifted_5.18.wav
angry,Audios - Train 3/Aug1077_TAI_ANG_XX_TimeShifted_7.85.wav
angry,Audios - Train 3/Aug1077_TAI_ANG_XX_TimeShifted_27.8.wav
sad,Audios - Train 3/1039_ITS_SAD_XX.wav
sad,Audios - Train 3/Aug1039_ITS_SAD_XX_TimeShifted_13.41.wav
sad,Audios - Train 3/Aug1039_ITS_SAD_XX_TimeShifted_27.03.wav
sad,Audios - Train 3/Aug1039_ITS_SAD_XX_TimeShifted_19.67.wav
sad,Audios - Train 3/Aug1039_ITS_SAD_XX_TimeShifted_4.69.wav
sad,Audios - Train 3/Aug1039_ITS_SAD_XX_TimeShifted_6.06.wav
fear,Audios - Train 3/YAF_ripe_fear.wav
fear,Audios - Train 3/AugYAF_ripe_fear_TimeShifted_2.13.wav
fear,Audios - Train 3/AugYAF_ripe_fear_TimeShifted_3.33.wav
fear,Audios - Train 3/AugYAF_ripe_fear_TimeShifted_11.35.wav
fear,Audios - Train 3/AugYAF_ripe_fear_TimeShifted_-26.32.wav
fear,Audios - Train 3/AugYAF_ripe_fear_TimeShifted_-10.79.wav
happy,Audios - Train 3/1019_WSI_HAP_XX.wav
happy,Audios - Train 3/Aug1019_WSI_HAP_XX_TimeShifted_8.22.wav
happy,Audios - Train 3/Aug1019_WSI_HAP_XX_TimeShifted_6.25.wav
happy,Audios - Train 3/Aug1019_WSI_HAP_XX_TimeShifted_10.16.wav
happy,Audios - Train 3/Aug1019_WSI_HAP_XX_TimeShifted_9.45.wav
happy,Audios - Train 3/Aug1019_WSI_HAP_XX_TimeShifted_5.55.wav
happy,Audios - Train 3/1006_IEO_HAP_LO.wav
happy,Audios - Train 3/Aug1006_IEO_HAP_LO_TimeShifted_-25.51.wav
happy,Audios - Train 3/Aug1006_IEO_HAP_LO_TimeShifted_4.5.wav
happy,Audios - Train 3/Aug1006_IEO_HAP_LO_TimeShifted_18.23.wav
happy,Audios - Train 3/Aug1006_IEO_HAP_LO_TimeShifted_4.64.wav
happy,Audios - Train 3/Aug1006_IEO_HAP_LO_TimeShifted_5.19.wav
angry,Audios - Train 3/1004_DFA_ANG_XX.wav
angry,Audios - Train 3/Aug1004_DFA_ANG_XX_TimeShifted_25.44.wav
angry,Audios - Train 3/Aug1004_DFA_ANG_XX_TimeShifted_-94.14.wav
angry,Audios - Train 3/Aug1004_DFA_ANG_XX_TimeShifted_7.78.wav
angry,Audios - Train 3/Aug1004_DFA_ANG_XX_TimeShifted_64.63.wav
angry,Audios - Train 3/Aug1004_DFA_ANG_XX_TimeShifted_11.34.wav
fear,Audios - Train 3/YAF_puff_fear.wav
fear,Audios - Train 3/AugYAF_puff_fear_TimeShifted_10.54.wav
fear,Audios - Train 3/AugYAF_puff_fear_TimeShifted_-20.55.wav
fear,Audios - Train 3/AugYAF_puff_fear_TimeShifted_2.63.wav
fear,Audios - Train 3/AugYAF_puff_fear_TimeShifted_8.87.wav
fear,Audios - Train 3/AugYAF_puff_fear_TimeShifted_6.44.wav
angry,Audios - Train 3/1029_IOM_ANG_XX.wav
angry,Audios - Train 3/Aug1029_IOM_ANG_XX_TimeShifted_4.74.wav
angry,Audios - Train 3/Aug1029_IOM_ANG_XX_TimeShifted_7.05.wav
angry,Audios - Train 3/Aug1029_IOM_ANG_XX_TimeShifted_4.22.wav
angry,Audios - Train 3/Aug1029_IOM_ANG_XX_TimeShifted_2.41.wav
angry,Audios - Train 3/Aug1029_IOM_ANG_XX_TimeShifted_6.6.wav
angry,Audios - Train 3/1060_WSI_ANG_XX.wav
angry,Audios - Train 3/Aug1060_WSI_ANG_XX_TimeShifted_15.01.wav
angry,Audios - Train 3/Aug1060_WSI_ANG_XX_TimeShifted_-90.06.wav
angry,Audios - Train 3/Aug1060_WSI_ANG_XX_TimeShifted_-12.09.wav
angry,Audios - Train 3/Aug1060_WSI_ANG_XX_TimeShifted_24.66.wav
angry,Audios - Train 3/Aug1060_WSI_ANG_XX_TimeShifted_24.02.wav
sad,Audios - Train 3/1031_WSI_SAD_XX.wav
sad,Audios - Train 3/Aug1031_WSI_SAD_XX_TimeShifted_13.25.wav
sad,Audios - Train 3/Aug1031_WSI_SAD_XX_TimeShifted_9.5.wav
sad,Audios - Train 3/Aug1031_WSI_SAD_XX_TimeShifted_65.26.wav
sad,Audios - Train 3/Aug1031_WSI_SAD_XX_TimeShifted_-9.14.wav
sad,Audios - Train 3/Aug1031_WSI_SAD_XX_TimeShifted_13.39.wav
sad,Audios - Train 3/OAF_turn_sad.wav
sad,Audios - Train 3/AugOAF_turn_sad_TimeShifted_-7.9.wav
sad,Audios - Train 3/AugOAF_turn_sad_TimeShifted_-16.25.wav
sad,Audios - Train 3/AugOAF_turn_sad_TimeShifted_18.76.wav
sad,Audios - Train 3/AugOAF_turn_sad_TimeShifted_37.5.wav
sad,Audios - Train 3/AugOAF_turn_sad_TimeShifted_4.46.wav
fear,Audios - Train 3/1075_TIE_FEA_XX.wav
fear,Audios - Train 3/Aug1075_TIE_FEA_XX_TimeShifted_94.49.wav
fear,Audios - Train 3/Aug1075_TIE_FEA_XX_TimeShifted_8.47.wav
fear,Audios - Train 3/Aug1075_TIE_FEA_XX_TimeShifted_10.44.wav
fear,Audios - Train 3/Aug1075_TIE_FEA_XX_TimeShifted_87.24.wav
fear,Audios - Train 3/Aug1075_TIE_FEA_XX_TimeShifted_6.45.wav
happy,Audios - Train 3/OAF_hurl_happy.wav
happy,Audios - Train 3/AugOAF_hurl_happy_TimeShifted_-449.59.wav
happy,Audios - Train 3/AugOAF_hurl_happy_TimeShifted_10.41.wav
happy,Audios - Train 3/AugOAF_hurl_happy_TimeShifted_3.95.wav
happy,Audios - Train 3/AugOAF_hurl_happy_TimeShifted_-6.5.wav
happy,Audios - Train 3/AugOAF_hurl_happy_TimeShifted_3.46.wav
angry,Audios - Train 3/1071_MTI_ANG_XX.wav
angry,Audios - Train 3/Aug1071_MTI_ANG_XX_TimeShifted_8.33.wav
angry,Audios - Train 3/Aug1071_MTI_ANG_XX_TimeShifted_10.26.wav
angry,Audios - Train 3/Aug1071_MTI_ANG_XX_TimeShifted_12.84.wav
angry,Audios - Train 3/Aug1071_MTI_ANG_XX_TimeShifted_80.16.wav
angry,Audios - Train 3/Aug1071_MTI_ANG_XX_TimeShifted_12.22.wav
happy,Audios - Train 3/1058_ITH_HAP_XX.wav
happy,Audios - Train 3/Aug1058_ITH_HAP_XX_TimeShifted_9.64.wav
happy,Audios - Train 3/Aug1058_ITH_HAP_XX_TimeShifted_4.6.wav
happy,Audios - Train 3/Aug1058_ITH_HAP_XX_TimeShifted_13.4.wav
happy,Audios - Train 3/Aug1058_ITH_HAP_XX_TimeShifted_22.89.wav
happy,Audios - Train 3/Aug1058_ITH_HAP_XX_TimeShifted_9.01.wav
fear,Audios - Train 3/YAF_good_fear.wav
fear,Audios - Train 3/AugYAF_good_fear_TimeShifted_-23.77.wav
fear,Audios - Train 3/AugYAF_good_fear_TimeShifted_4.75.wav
fear,Audios - Train 3/AugYAF_good_fear_TimeShifted_18.31.wav
fear,Audios - Train 3/AugYAF_good_fear_TimeShifted_3.95.wav
fear,Audios - Train 3/AugYAF_good_fear_TimeShifted_5.31.wav
angry,Audios - Train 3/YAF_said_angry.wav
angry,Audios - Train 3/AugYAF_said_angry_TimeShifted_3.34.wav
angry,Audios - Train 3/AugYAF_said_angry_TimeShifted_10.63.wav
angry,Audios - Train 3/AugYAF_said_angry_TimeShifted_12.01.wav
angry,Audios - Train 3/AugYAF_said_angry_TimeShifted_20.46.wav
angry,Audios - Train 3/AugYAF_said_angry_TimeShifted_7.31.wav
happy,Audios - Train 3/1087_IEO_HAP_MD.wav
happy,Audios - Train 3/Aug1087_IEO_HAP_MD_TimeShifted_4.03.wav
happy,Audios - Train 3/Aug1087_IEO_HAP_MD_TimeShifted_5.5.wav
happy,Audios - Train 3/Aug1087_IEO_HAP_MD_TimeShifted_30.72.wav
happy,Audios - Train 3/Aug1087_IEO_HAP_MD_TimeShifted_9.54.wav
happy,Audios - Train 3/Aug1087_IEO_HAP_MD_TimeShifted_50.04.wav
sad,Audios - Train 3/03-01-04-02-01-02-12.wav
sad,Audios - Train 3/Aug03-01-04-02-01-02-12_TimeShifted_6.69.wav
sad,Audios - Train 3/Aug03-01-04-02-01-02-12_TimeShifted_18.61.wav
sad,Audios - Train 3/Aug03-01-04-02-01-02-12_TimeShifted_75.54.wav
sad,Audios - Train 3/Aug03-01-04-02-01-02-12_TimeShifted_8.71.wav
sad,Audios - Train 3/Aug03-01-04-02-01-02-12_TimeShifted_30.22.wav
fear,Audios - Train 3/YAF_room_fear.wav
fear,Audios - Train 3/AugYAF_room_fear_TimeShifted_5.44.wav
fear,Audios - Train 3/AugYAF_room_fear_TimeShifted_5.6.wav
fear,Audios - Train 3/AugYAF_room_fear_TimeShifted_4.49.wav
fear,Audios - Train 3/AugYAF_room_fear_TimeShifted_-56.74.wav
fear,Audios - Train 3/AugYAF_room_fear_TimeShifted_6.66.wav
angry,Audios - Train 3/1081_WSI_ANG_XX.wav
angry,Audios - Train 3/Aug1081_WSI_ANG_XX_TimeShifted_-34.69.wav
angry,Audios - Train 3/Aug1081_WSI_ANG_XX_TimeShifted_18.88.wav
angry,Audios - Train 3/Aug1081_WSI_ANG_XX_TimeShifted_-98.28.wav
angry,Audios - Train 3/Aug1081_WSI_ANG_XX_TimeShifted_9.93.wav
angry,Audios - Train 3/Aug1081_WSI_ANG_XX_TimeShifted_10.32.wav
angry,Audios - Train 3/YAF_whip_angry.wav
angry,Audios - Train 3/AugYAF_whip_angry_TimeShifted_10.26.wav
angry,Audios - Train 3/AugYAF_whip_angry_TimeShifted_-28.5.wav
angry,Audios - Train 3/AugYAF_whip_angry_TimeShifted_15.03.wav
angry,Audios - Train 3/AugYAF_whip_angry_TimeShifted_4.7.wav
angry,Audios - Train 3/AugYAF_whip_angry_TimeShifted_18.52.wav
sad,Audios - Train 3/1013_DFA_SAD_XX.wav
