Emotions,Path
angry,Audios - Train 2/Aug_OAF_cab_angry_PitchShiftRG_L0_TimeShifted_1.2.wav
happy,Audios - Train 2/YAF_ton_happy.wav
happy,Audios - Train 2/Aug_YAF_ton_happy_PitchShiftRG_H0_TimeShifted_7.33.wav
happy,Audios - Train 2/Aug_YAF_ton_happy_PitchShiftRG_L0_TimeShifted_2.15.wav
happy,Audios - Train 2/1040_IWL_HAP_XX.wav
happy,Audios - Train 2/Aug_1040_IWL_HAP_XX_PitchShiftRG_H0_TimeShifted_3.78.wav
happy,Audios - Train 2/Aug_1040_IWL_HAP_XX_PitchShiftRG_L0_TimeShifted_3.72.wav
sad,Audios - Train 2/1025_DFA_SAD_XX.wav
sad,Audios - Train 2/Aug_1025_DFA_SAD_XX_PitchShiftRG_H0_TimeShifted_6.45.wav
sad,Audios - Train 2/Aug_1025_DFA_SAD_XX_PitchShiftRG_L0_TimeShifted_12.44.wav
happy,Audios - Train 2/1066_ITH_HAP_XX.wav
happy,Audios - Train 2/Aug_1066_ITH_HAP_XX_PitchShiftRG_H0_TimeShifted_2.92.wav
happy,Audios - Train 2/Aug_1066_ITH_HAP_XX_PitchShiftRG_L0_TimeShifted_4.7.wav
sad,Audios - Train 2/1023_IWW_SAD_XX.wav
sad,Audios - Train 2/Aug_1023_IWW_SAD_XX_PitchShiftRG_H0_TimeShifted_8.62.wav
sad,Audios - Train 2/Aug_1023_IWW_SAD_XX_PitchShiftRG_L0_TimeShifted_3.12.wav
happy,Audios - Train 2/1056_TAI_HAP_XX.wav
happy,Audios - Train 2/Aug_1056_TAI_HAP_XX_PitchShiftRG_H0_TimeShifted_102.96.wav
happy,Audios - Train 2/Aug_1056_TAI_HAP_XX_PitchShiftRG_L0_TimeShifted_3.27.wav
happy,Audios - Train 2/1013_DFA_HAP_XX.wav
happy,Audios - Train 2/Aug_1013_DFA_HAP_XX_PitchShiftRG_H0_TimeShifted_3.2.wav
happy,Audios - Train 2/Aug_1013_DFA_HAP_XX_PitchShiftRG_L0_TimeShifted_2.69.wav
sad,Audios - Train 2/1040_IEO_SAD_LO.wav
sad,Audios - Train 2/Aug_1040_IEO_SAD_LO_PitchShiftRG_H0_TimeShifted_3.95.wav
sad,Audios - Train 2/Aug_1040_IEO_SAD_LO_PitchShiftRG_L0_TimeShifted_2.49.wav
sad,Audios - Train 2/1036_IEO_SAD_LO.wav
sad,Audios - Train 2/Aug_1036_IEO_SAD_LO_PitchShiftRG_H0_TimeShifted_4.66.wav
sad,Audios - Train 2/Aug_1036_IEO_SAD_LO_PitchShiftRG_L0_TimeShifted_2.63.wav
fear,Audios - Train 2/YAF_keen_fear.wav
fear,Audios - Train 2/Aug_YAF_keen_fear_PitchShiftRG_H0_TimeShifted_1.8.wav
fear,Audios - Train 2/Aug_YAF_keen_fear_PitchShiftRG_L0_TimeShifted_5.28.wav
angry,Audios - Train 2/1030_IEO_ANG_MD.wav
angry,Audios - Train 2/Aug_1030_IEO_ANG_MD_PitchShiftRG_H0_TimeShifted_4.82.wav
angry,Audios - Train 2/Aug_1030_IEO_ANG_MD_PitchShiftRG_L0_TimeShifted_5.39.wav
fear,Audios - Train 2/1028_IEO_FEA_LO.wav
fear,Audios - Train 2/Aug_1028_IEO_FEA_LO_PitchShiftRG_H0_TimeShifted_2.22.wav
fear,Audios - Train 2/Aug_1028_IEO_FEA_LO_PitchShiftRG_L0_TimeShifted_3.92.wav
sad,Audios - Train 2/YAF_raid_sad.wav
sad,Audios - Train 2/Aug_YAF_raid_sad_PitchShiftRG_H0_TimeShifted_4.83.wav
sad,Audios - Train 2/Aug_YAF_raid_sad_PitchShiftRG_L0_TimeShifted_4.36.wav
sad,Audios - Train 2/OAF_base_sad.wav
sad,Audios - Train 2/Aug_OAF_base_sad_PitchShiftRG_H0_TimeShifted_4.83.wav
sad,Audios - Train 2/Aug_OAF_base_sad_PitchShiftRG_L0_TimeShifted_6.2.wav
sad,Audios - Train 2/YAF_food_sad.wav
sad,Audios - Train 2/Aug_YAF_food_sad_PitchShiftRG_H0_TimeShifted_4.35.wav
sad,Audios - Train 2/Aug_YAF_food_sad_PitchShiftRG_L0_TimeShifted_3.9.wav
fear,Audios - Train 2/1004_MTI_FEA_XX.wav
fear,Audios - Train 2/Aug_1004_MTI_FEA_XX_PitchShiftRG_H0_TimeShifted_3.99.wav
fear,Audios - Train 2/Aug_1004_MTI_FEA_XX_PitchShiftRG_L0_TimeShifted_4.9.wav
angry,Audios - Train 2/1083_TSI_ANG_XX.wav
angry,Audios - Train 2/Aug_1083_TSI_ANG_XX_PitchShiftRG_H0_TimeShifted_7.0.wav
angry,Audios - Train 2/Aug_1083_TSI_ANG_XX_PitchShiftRG_L0_TimeShifted_4.42.wav
angry,Audios - Train 2/1072_DFA_ANG_XX.wav
angry,Audios - Train 2/Aug_1072_DFA_ANG_XX_PitchShiftRG_H0_TimeShifted_31.75.wav
angry,Audios - Train 2/Aug_1072_DFA_ANG_XX_PitchShiftRG_L0_TimeShifted_3.36.wav
angry,Audios - Train 2/1058_TIE_ANG_XX.wav
angry,Audios - Train 2/Aug_1058_TIE_ANG_XX_PitchShiftRG_H0_TimeShifted_11.55.wav
angry,Audios - Train 2/Aug_1058_TIE_ANG_XX_PitchShiftRG_L0_TimeShifted_8.92.wav
happy,Audios - Train 2/1063_IOM_HAP_XX.wav
happy,Audios - Train 2/Aug_1063_IOM_HAP_XX_PitchShiftRG_H0_TimeShifted_5.68.wav
happy,Audios - Train 2/Aug_1063_IOM_HAP_XX_PitchShiftRG_L0_TimeShifted_2.97.wav
happy,Audios - Train 2/YAF_date_happy.wav
happy,Audios - Train 2/Aug_YAF_date_happy_PitchShiftRG_H0_TimeShifted_2.57.wav
happy,Audios - Train 2/Aug_YAF_date_happy_PitchShiftRG_L0_TimeShifted_5.28.wav
fear,Audios - Train 2/03-01-06-01-01-01-01.wav
fear,Audios - Train 2/Aug_03-01-06-01-01-01-01_PitchShiftRG_H0_TimeShifted_9.31.wav
fear,Audios - Train 2/Aug_03-01-06-01-01-01-01_PitchShiftRG_L0_TimeShifted_6.25.wav
sad,Audios - Train 2/1081_IWW_SAD_XX.wav
sad,Audios - Train 2/Aug_1081_IWW_SAD_XX_PitchShiftRG_H0_TimeShifted_11.24.wav
sad,Audios - Train 2/Aug_1081_IWW_SAD_XX_PitchShiftRG_L0_TimeShifted_2.87.wav
angry,Audios - Train 2/1069_TIE_ANG_XX.wav
angry,Audios - Train 2/Aug_1069_TIE_ANG_XX_PitchShiftRG_H0_TimeShifted_-11.37.wav
angry,Audios - Train 2/Aug_1069_TIE_ANG_XX_PitchShiftRG_L0_TimeShifted_7.32.wav
angry,Audios - Train 2/1049_IEO_ANG_HI.wav
angry,Audios - Train 2/Aug_1049_IEO_ANG_HI_PitchShiftRG_H0_TimeShifted_4.46.wav
angry,Audios - Train 2/Aug_1049_IEO_ANG_HI_PitchShiftRG_L0_TimeShifted_4.22.wav
angry,Audios - Train 2/YAF_such_angry.wav
angry,Audios - Train 2/Aug_YAF_such_angry_PitchShiftRG_H0_TimeShifted_4.42.wav
angry,Audios - Train 2/Aug_YAF_such_angry_PitchShiftRG_L0_TimeShifted_10.42.wav
sad,Audios - Train 2/1081_TIE_SAD_XX.wav
sad,Audios - Train 2/Aug_1081_TIE_SAD_XX_PitchShiftRG_H0_TimeShifted_5.01.wav
sad,Audios - Train 2/Aug_1081_TIE_SAD_XX_PitchShiftRG_L0_TimeShifted_4.63.wav
happy,Audios - Train 2/1075_WSI_HAP_XX.wav
happy,Audios - Train 2/Aug_1075_WSI_HAP_XX_PitchShiftRG_H0_TimeShifted_6.67.wav
happy,Audios - Train 2/Aug_1075_WSI_HAP_XX_PitchShiftRG_L0_TimeShifted_2.7.wav
fear,Audios - Train 2/03-01-06-01-01-01-07.wav
fear,Audios - Train 2/Aug_03-01-06-01-01-01-07_PitchShiftRG_H0_TimeShifted_52.76.wav
fear,Audios - Train 2/Aug_03-01-06-01-01-01-07_PitchShiftRG_L0_TimeShifted_4.9.wav
happy,Audios - Train 2/1077_IEO_HAP_MD.wav
happy,Audios - Train 2/Aug_1077_IEO_HAP_MD_PitchShiftRG_H0_TimeShifted_13.85.wav
happy,Audios - Train 2/Aug_1077_IEO_HAP_MD_PitchShiftRG_L0_TimeShifted_3.01.wav
happy,Audios - Train 2/1056_IWW_HAP_XX.wav
happy,Audios - Train 2/Aug_1056_IWW_HAP_XX_PitchShiftRG_H0_TimeShifted_5.59.wav
happy,Audios - Train 2/Aug_1056_IWW_HAP_XX_PitchShiftRG_L0_TimeShifted_2.22.wav
sad,Audios - Train 2/YAF_dog_sad.wav
sad,Audios - Train 2/Aug_YAF_dog_sad_PitchShiftRG_H0_TimeShifted_3.6.wav
sad,Audios - Train 2/Aug_YAF_dog_sad_PitchShiftRG_L0_TimeShifted_4.9.wav
sad,Audios - Train 2/1083_IEO_SAD_HI.wav
sad,Audios - Train 2/Aug_1083_IEO_SAD_HI_PitchShiftRG_H0_TimeShifted_10.91.wav
sad,Audios - Train 2/Aug_1083_IEO_SAD_HI_PitchShiftRG_L0_TimeShifted_16.08.wav
angry,Audios - Train 2/1077_TAI_ANG_XX.wav
angry,Audios - Train 2/Aug_1077_TAI_ANG_XX_PitchShiftRG_H0_TimeShifted_3.52.wav
angry,Audios - Train 2/Aug_1077_TAI_ANG_XX_PitchShiftRG_L0_TimeShifted_2.38.wav
sad,Audios - Train 2/1039_ITS_SAD_XX.wav
sad,Audios - Train 2/Aug_1039_ITS_SAD_XX_PitchShiftRG_H0_TimeShifted_10.78.wav
sad,Audios - Train 2/Aug_1039_ITS_SAD_XX_PitchShiftRG_L0_TimeShifted_8.39.wav
fear,Audios - Train 2/YAF_ripe_fear.wav
fear,Audios - Train 2/Aug_YAF_ripe_fear_PitchShiftRG_H0_TimeShifted_3.11.wav
fear,Audios - Train 2/Aug_YAF_ripe_fear_PitchShiftRG_L0_TimeShifted_4.12.wav
happy,Audios - Train 2/1019_WSI_HAP_XX.wav
happy,Audios - Train 2/Aug_1019_WSI_HAP_XX_PitchShiftRG_H0_TimeShifted_8.51.wav
happy,Audios - Train 2/Aug_1019_WSI_HAP_XX_PitchShiftRG_L0_TimeShifted_2.43.wav
happy,Audios - Train 2/1006_IEO_HAP_LO.wav
happy,Audios - Train 2/Aug_1006_IEO_HAP_LO_PitchShiftRG_H0_TimeShifted_1.7.wav
happy,Audios - Train 2/Aug_1006_IEO_HAP_LO_PitchShiftRG_L0_TimeShifted_28.21.wav
angry,Audios - Train 2/1004_DFA_ANG_XX.wav
angry,Audios - Train 2/Aug_1004_DFA_ANG_XX_PitchShiftRG_H0_TimeShifted_8.47.wav
angry,Audios - Train 2/Aug_1004_DFA_ANG_XX_PitchShiftRG_L0_TimeShifted_8.11.wav
fear,Audios - Train 2/YAF_puff_fear.wav
fear,Audios - Train 2/Aug_YAF_puff_fear_PitchShiftRG_H0_TimeShifted_2.5.wav
fear,Audios - Train 2/Aug_YAF_puff_fear_PitchShiftRG_L0_TimeShifted_3.42.wav
angry,Audios - Train 2/1029_IOM_ANG_XX.wav
angry,Audios - Train 2/Aug_1029_IOM_ANG_XX_PitchShiftRG_H0_TimeShifted_3.11.wav
angry,Audios - Train 2/Aug_1029_IOM_ANG_XX_PitchShiftRG_L0_TimeShifted_2.59.wav
angry,Audios - Train 2/1060_WSI_ANG_XX.wav
angry,Audios - Train 2/Aug_1060_WSI_ANG_XX_PitchShiftRG_H0_TimeShifted_3.7.wav
angry,Audios - Train 2/Aug_1060_WSI_ANG_XX_PitchShiftRG_L0_TimeShifted_3.09.wav
sad,Audios - Train 2/1031_WSI_SAD_XX.wav
sad,Audios - Train 2/Aug_1031_WSI_SAD_XX_PitchShiftRG_H0_TimeShifted_3.04.wav
sad,Audios - Train 2/Aug_1031_WSI_SAD_XX_PitchShiftRG_L0_TimeShifted_4.64.wav
sad,Audios - Train 2/OAF_turn_sad.wav
sad,Audios - Train 2/Aug_OAF_turn_sad_PitchShiftRG_H0_TimeShifted_5.24.wav
sad,Audios - Train 2/Aug_OAF_turn_sad_PitchShiftRG_L0_TimeShifted_2.57.wav
fear,Audios - Train 2/1075_TIE_FEA_XX.wav
fear,Audios - Train 2/Aug_1075_TIE_FEA_XX_PitchShiftRG_H0_TimeShifted_8.46.wav
fear,Audios - Train 2/Aug_1075_TIE_FEA_XX_PitchShiftRG_L0_TimeShifted_3.5.wav
happy,Audios - Train 2/OAF_hurl_happy.wav
happy,Audios - Train 2/Aug_OAF_hurl_happy_PitchShiftRG_H0_TimeShifted_5.73.wav
happy,Audios - Train 2/Aug_OAF_hurl_happy_PitchShiftRG_L0_TimeShifted_2.58.wav
angry,Audios - Train 2/1071_MTI_ANG_XX.wav
angry,Audios - Train 2/Aug_1071_MTI_ANG_XX_PitchShiftRG_H0_TimeShifted_4.81.wav
angry,Audios - Train 2/Aug_1071_MTI_ANG_XX_PitchShiftRG_L0_TimeShifted_3.59.wav
happy,Audios - Train 2/1058_ITH_HAP_XX.wav
happy,Audios - Train 2/Aug_1058_ITH_HAP_XX_PitchShiftRG_H0_TimeShifted_6.1.wav
happy,Audios - Train 2/Aug_1058_ITH_HAP_XX_PitchShiftRG_L0_TimeShifted_6.63.wav
fear,Audios - Train 2/YAF_good_fear.wav
fear,Audios - Train 2/Aug_YAF_good_fear_PitchShiftRG_H0_TimeShifted_2.89.wav
fear,Audios - Train 2/Aug_YAF_good_fear_PitchShiftRG_L0_TimeShifted_4.85.wav
angry,Audios - Train 2/YAF_said_angry.wav
angry,Audios - Train 2/Aug_YAF_said_angry_PitchShiftRG_H0_TimeShifted_2.91.wav
angry,Audios - Train 2/Aug_YAF_said_angry_PitchShiftRG_L0_TimeShifted_2.9.wav
happy,Audios - Train 2/1087_IEO_HAP_MD.wav
happy,Audios - Train 2/Aug_1087_IEO_HAP_MD_PitchShiftRG_H0_TimeShifted_16.5.wav
happy,Audios - Train 2/Aug_1087_IEO_HAP_MD_PitchShiftRG_L0_TimeShifted_7.97.wav
sad,Audios - Train 2/03-01-04-02-01-02-12.wav
sad,Audios - Train 2/Aug_03-01-04-02-01-02-12_PitchShiftRG_H0_TimeShifted_4.75.wav
sad,Audios - Train 2/Aug_03-01-04-02-01-02-12_PitchShiftRG_L0_TimeShifted_4.1.wav
fear,Audios - Train 2/YAF_room_fear.wav
fear,Audios - Train 2/Aug_YAF_room_fear_PitchShiftRG_H0_TimeShifted_3.93.wav
fear,Audios - Train 2/Aug_YAF_room_fear_PitchShiftRG_L0_TimeShifted_7.81.wav
angry,Audios - Train 2/1081_WSI_ANG_XX.wav
angry,Audios - Train 2/Aug_1081_WSI_ANG_XX_PitchShiftRG_H0_TimeShifted_10.41.wav
angry,Audios - Train 2/Aug_1081_WSI_ANG_XX_PitchShiftRG_L0_TimeShifted_2.94.wav
angry,Audios - Train 2/YAF_whip_angry.wav
angry,Audios - Train 2/Aug_YAF_whip_angry_PitchShiftRG_H0_TimeShifted_4.32.wav
angry,Audios - Train 2/Aug_YAF_whip_angry_PitchShiftRG_L0_TimeShifted_2.81.wav
sad,Audios - Train 2/1013_DFA_SAD_XX.wav
sad,Audios - Train 2/Aug_1013_DFA_SAD_XX_PitchShiftRG_H0_TimeShifted_8.32.wav
sad,Audios - Train 2/Aug_1013_DFA_SAD_XX_PitchShiftRG_L0_TimeShifted_3.2.wav
happy,Audios - Train 2/1071_IWL_HAP_XX.wav
happy,Audios - Train 2/Aug_1071_IWL_HAP_XX_PitchShiftRG_H0_TimeShifted_7.57.wav
happy,Audios - Train 2/Aug_1071_IWL_HAP_XX_PitchShiftRG_L0_TimeShifted_4.16.wav
sad,Audios - Train 2/1037_IEO_SAD_LO.wav
sad,Audios - Train 2/Aug_1037_IEO_SAD_LO_PitchShiftRG_H0_TimeShifted_3.49.wav
sad,Audios - Train 2/Aug_1037_IEO_SAD_LO_PitchShiftRG_L0_TimeShifted_3.95.wav
happy,Audios - Train 2/03-01-03-01-01-01-16.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-01-16_PitchShiftRG_H0_TimeShifted_10.34.wav
happy,Audios - Train 2/Aug_03-01-03-01-01-01-16_PitchShiftRG_L0_TimeShifted_-32.27.wav
fear,Audios - Train 2/1048_IEO_FEA_MD.wav
fear,Audios - Train 2/Aug_1048_IEO_FEA_MD_PitchShiftRG_H0_TimeShifted_3.79.wav
fear,Audios - Train 2/Aug_1048_IEO_FEA_MD_PitchShiftRG_L0_TimeShifted_4.72.wav
angry,Audios - Train 2/OAF_whip_angry.wav
angry,Audios - Train 2/Aug_OAF_whip_angry_PitchShiftRG_H0_TimeShifted_2.84.wav
angry,Audios - Train 2/Aug_OAF_whip_angry_PitchShiftRG_L0_TimeShifted_4.39.wav
sad,Audios - Train 2/OAF_life_sad.wav
sad,Audios - Train 2/Aug_OAF_life_sad_PitchShiftRG_H0_TimeShifted_5.17.wav
sad,Audios - Train 2/Aug_OAF_life_sad_PitchShiftRG_L0_TimeShifted_3.35.wav
happy,Audios - Train 2/1078_IOM_HAP_XX.wav
happy,Audios - Train 2/Aug_1078_IOM_HAP_XX_PitchShiftRG_H0_TimeShifted_3.01.wav
happy,Audios - Train 2/Aug_1078_IOM_HAP_XX_PitchShiftRG_L0_TimeShifted_2.74.wav
fear,Audios - Train 2/1008_IEO_FEA_LO.wav
fear,Audios - Train 2/Aug_1008_IEO_FEA_LO_PitchShiftRG_H0_TimeShifted_3.37.wav
fear,Audios - Train 2/Aug_1008_IEO_FEA_LO_PitchShiftRG_L0_TimeShifted_5.16.wav
sad,Audios - Train 2/1081_IEO_SAD_HI.wav
sad,Audios - Train 2/Aug_1081_IEO_SAD_HI_PitchShiftRG_H0_TimeShifted_2.36.wav
sad,Audios - Train 2/Aug_1081_IEO_SAD_HI_PitchShiftRG_L0_TimeShifted_2.71.wav
angry,Audios - Train 2/OAF_week_angry.wav
angry,Audios - Train 2/Aug_OAF_week_angry_PitchShiftRG_H0_TimeShifted_1.72.wav
angry,Audios - Train 2/Aug_OAF_week_angry_PitchShiftRG_L0_TimeShifted_4.36.wav
sad,Audios - Train 2/KL_sa15.wav
sad,Audios - Train 2/Aug_KL_sa15_PitchShiftRG_H0_TimeShifted_6.58.wav
sad,Audios - Train 2/Aug_KL_sa15_PitchShiftRG_L0_TimeShifted_13.51.wav
angry,Audios - Train 2/1027_MTI_ANG_XX.wav
angry,Audios - Train 2/Aug_1027_MTI_ANG_XX_PitchShiftRG_H0_TimeShifted_44.27.wav
angry,Audios - Train 2/Aug_1027_MTI_ANG_XX_PitchShiftRG_L0_TimeShifted_4.87.wav
angry,Audios - Train 2/03-01-05-01-02-02-03.wav
angry,Audios - Train 2/Aug_03-01-05-01-02-02-03_PitchShiftRG_H0_TimeShifted_4.39.wav
angry,Audios - Train 2/Aug_03-01-05-01-02-02-03_PitchShiftRG_L0_TimeShifted_483.13.wav
sad,Audios - Train 2/1046_IEO_SAD_MD.wav
sad,Audios - Train 2/Aug_1046_IEO_SAD_MD_PitchShiftRG_H0_TimeShifted_3.29.wav
sad,Audios - Train 2/Aug_1046_IEO_SAD_MD_PitchShiftRG_L0_TimeShifted_3.85.wav
happy,Audios - Train 2/1010_IEO_HAP_MD.wav
happy,Audios - Train 2/Aug_1010_IEO_HAP_MD_PitchShiftRG_H0_TimeShifted_7.97.wav
happy,Audios - Train 2/Aug_1010_IEO_HAP_MD_PitchShiftRG_L0_TimeShifted_5.16.wav
angry,Audios - Train 2/DC_a11.wav
angry,Audios - Train 2/Aug_DC_a11_PitchShiftRG_H0_TimeShifted_3.99.wav
angry,Audios - Train 2/Aug_DC_a11_PitchShiftRG_L0_TimeShifted_-124.1.wav
happy,Audios - Train 2/1088_MTI_HAP_XX.wav
happy,Audios - Train 2/Aug_1088_MTI_HAP_XX_PitchShiftRG_H0_TimeShifted_7.27.wav
happy,Audios - Train 2/Aug_1088_MTI_HAP_XX_PitchShiftRG_L0_TimeShifted_3.09.wav
happy,Audios - Train 2/1028_IWW_HAP_XX.wav
happy,Audios - Train 2/Aug_1028_IWW_HAP_XX_PitchShiftRG_H0_TimeShifted_4.56.wav
happy,Audios - Train 2/Aug_1028_IWW_HAP_XX_PitchShiftRG_L0_TimeShifted_3.42.wav
happy,Audios - Train 2/1004_IEO_HAP_LO.wav
happy,Audios - Train 2/Aug_1004_IEO_HAP_LO_PitchShiftRG_H0_TimeShifted_5.97.wav
happy,Audios - Train 2/Aug_1004_IEO_HAP_LO_PitchShiftRG_L0_TimeShifted_5.43.wav
happy,Audios - Train 2/03-01-03-02-01-02-13.wav
happy,Audios - Train 2/Aug_03-01-03-02-01-02-13_PitchShiftRG_H0_TimeShifted_5.1.wav
happy,Audios - Train 2/Aug_03-01-03-02-01-02-13_PitchShiftRG_L0_TimeShifted_59.29.wav
happy,Audios - Train 2/1073_DFA_HAP_XX.wav
happy,Audios - Train 2/Aug_1073_DFA_HAP_XX_PitchShiftRG_H0_TimeShifted_7.41.wav
happy,Audios - Train 2/Aug_1073_DFA_HAP_XX_PitchShiftRG_L0_TimeShifted_10.69.wav
sad,Audios - Train 2/1056_TSI_SAD_XX.wav
sad,Audios - Train 2/Aug_1056_TSI_SAD_XX_PitchShiftRG_H0_TimeShifted_2.23.wav
sad,Audios - Train 2/Aug_1056_TSI_SAD_XX_PitchShiftRG_L0_TimeShifted_3.41.wav
happy,Audios - Train 2/1021_MTI_HAP_XX.wav
happy,Audios - Train 2/Aug_1021_MTI_HAP_XX_PitchShiftRG_H0_TimeShifted_4.82.wav
happy,Audios - Train 2/Aug_1021_MTI_HAP_XX_PitchShiftRG_L0_TimeShifted_5.11.wav
fear,Audios - Train 2/1065_WSI_FEA_XX.wav
fear,Audios - Train 2/Aug_1065_WSI_FEA_XX_PitchShiftRG_H0_TimeShifted_2.22.wav
fear,Audios - Train 2/Aug_1065_WSI_FEA_XX_PitchShiftRG_L0_TimeShifted_4.02.wav
happy,Audios - Train 2/1026_IEO_HAP_HI.wav
happy,Audios - Train 2/Aug_1026_IEO_HAP_HI_PitchShiftRG_H0_TimeShifted_22.8.wav
happy,Audios - Train 2/Aug_1026_IEO_HAP_HI_PitchShiftRG_L0_TimeShifted_6.07.wav
angry,Audios - Train 2/1086_TIE_ANG_XX.wav
angry,Audios - Train 2/Aug_1086_TIE_ANG_XX_PitchShiftRG_H0_TimeShifted_5.65.wav
angry,Audios - Train 2/Aug_1086_TIE_ANG_XX_PitchShiftRG_L0_TimeShifted_5.16.wav
sad,Audios - Train 2/OAF_laud_sad.wav
sad,Audios - Train 2/Aug_OAF_laud_sad_PitchShiftRG_H0_TimeShifted_4.71.wav
sad,Audios - Train 2/Aug_OAF_laud_sad_PitchShiftRG_L0_TimeShifted_3.5.wav
angry,Audios - Train 2/1019_IOM_ANG_XX.wav
angry,Audios - Train 2/Aug_1019_IOM_ANG_XX_PitchShiftRG_H0_TimeShifted_2.52.wav
angry,Audios - Train 2/Aug_1019_IOM_ANG_XX_PitchShiftRG_L0_TimeShifted_5.51.wav
happy,Audios - Train 2/1045_TSI_HAP_XX.wav
happy,Audios - Train 2/Aug_1045_TSI_HAP_XX_PitchShiftRG_H0_TimeShifted_4.62.wav
happy,Audios - Train 2/Aug_1045_TSI_HAP_XX_PitchShiftRG_L0_TimeShifted_4.74.wav
happy,Audios - Train 2/1062_IWW_HAP_XX.wav
happy,Audios - Train 2/Aug_1062_IWW_HAP_XX_PitchShiftRG_H0_TimeShifted_3.72.wav
happy,Audios - Train 2/Aug_1062_IWW_HAP_XX_PitchShiftRG_L0_TimeShifted_13.88.wav
happy,Audios - Train 2/OAF_bone_happy.wav
happy,Audios - Train 2/Aug_OAF_bone_happy_PitchShiftRG_H0_TimeShifted_2.59.wav
happy,Audios - Train 2/Aug_OAF_bone_happy_PitchShiftRG_L0_TimeShifted_4.06.wav
sad,Audios - Train 2/1086_IOM_SAD_XX.wav
sad,Audios - Train 2/Aug_1086_IOM_SAD_XX_PitchShiftRG_H0_TimeShifted_14.23.wav
sad,Audios - Train 2/Aug_1086_IOM_SAD_XX_PitchShiftRG_L0_TimeShifted_14.94.wav
fear,Audios - Train 2/1040_IEO_FEA_HI.wav
fear,Audios - Train 2/Aug_1040_IEO_FEA_HI_PitchShiftRG_H0_TimeShifted_9.73.wav
fear,Audios - Train 2/Aug_1040_IEO_FEA_HI_PitchShiftRG_L0_TimeShifted_16.11.wav
happy,Audios - Train 2/1040_ITH_HAP_XX.wav
happy,Audios - Train 2/Aug_1040_ITH_HAP_XX_PitchShiftRG_H0_TimeShifted_-16.25.wav
happy,Audios - Train 2/Aug_1040_ITH_HAP_XX_PitchShiftRG_L0_TimeShifted_6.4.wav
happy,Audios - Train 2/KL_h12.wav
happy,Audios - Train 2/Aug_KL_h12_PitchShiftRG_H0_TimeShifted_12.63.wav
happy,Audios - Train 2/Aug_KL_h12_PitchShiftRG_L0_TimeShifted_7.76.wav
happy,Audios - Train 2/YAF_mess_happy.wav
happy,Audios - Train 2/Aug_YAF_mess_happy_PitchShiftRG_H0_TimeShifted_5.72.wav
happy,Audios - Train 2/Aug_YAF_mess_happy_PitchShiftRG_L0_TimeShifted_25.01.wav
angry,Audios - Train 2/OAF_tool_angry.wav
angry,Audios - Train 2/Aug_OAF_tool_angry_PitchShiftRG_H0_TimeShifted_3.64.wav
angry,Audios - Train 2/Aug_OAF_tool_angry_PitchShiftRG_L0_TimeShifted_-9.42.wav
sad,Audios - Train 2/1051_ITS_SAD_XX.wav
sad,Audios - Train 2/Aug_1051_ITS_SAD_XX_PitchShiftRG_H0_TimeShifted_8.5.wav
sad,Audios - Train 2/Aug_1051_ITS_SAD_XX_PitchShiftRG_L0_TimeShifted_23.19.wav
happy,Audios - Train 2/1025_IWL_HAP_XX.wav
happy,Audios - Train 2/Aug_1025_IWL_HAP_XX_PitchShiftRG_H0_TimeShifted_5.09.wav
happy,Audios - Train 2/Aug_1025_IWL_HAP_XX_PitchShiftRG_L0_TimeShifted_2.76.wav
happy,Audios - Train 2/1003_ITS_HAP_XX.wav
happy,Audios - Train 2/Aug_1003_ITS_HAP_XX_PitchShiftRG_H0_TimeShifted_55.71.wav
happy,Audios - Train 2/Aug_1003_ITS_HAP_XX_PitchShiftRG_L0_TimeShifted_8.01.wav
angry,Audios - Train 2/1061_IOM_ANG_XX.wav
angry,Audios - Train 2/Aug_1061_IOM_ANG_XX_PitchShiftRG_H0_TimeShifted_9.8.wav
angry,Audios - Train 2/Aug_1061_IOM_ANG_XX_PitchShiftRG_L0_TimeShifted_3.24.wav
fear,Audios - Train 2/1056_IWL_FEA_XX.wav
fear,Audios - Train 2/Aug_1056_IWL_FEA_XX_PitchShiftRG_H0_TimeShifted_6.69.wav
fear,Audios - Train 2/Aug_1056_IWL_FEA_XX_PitchShiftRG_L0_TimeShifted_7.81.wav
happy,Audios - Train 2/1046_ITH_HAP_XX.wav
happy,Audios - Train 2/Aug_1046_ITH_HAP_XX_PitchShiftRG_H0_TimeShifted_45.62.wav
happy,Audios - Train 2/Aug_1046_ITH_HAP_XX_PitchShiftRG_L0_TimeShifted_4.7.wav
fear,Audios - Train 2/YAF_page_fear.wav
fear,Audios - Train 2/Aug_YAF_page_fear_PitchShiftRG_H0_TimeShifted_4.02.wav
fear,Audios - Train 2/Aug_YAF_page_fear_PitchShiftRG_L0_TimeShifted_2.85.wav
happy,Audios - Train 2/OAF_soap_happy.wav
happy,Audios - Train 2/Aug_OAF_soap_happy_PitchShiftRG_H0_TimeShifted_2.78.wav
happy,Audios - Train 2/Aug_OAF_soap_happy_PitchShiftRG_L0_TimeShifted_3.44.wav
fear,Audios - Train 2/YAF_cool_fear.wav
fear,Audios - Train 2/Aug_YAF_cool_fear_PitchShiftRG_H0_TimeShifted_3.38.wav
