Emotions,Path
happy,Audios - Train 1/Aug_1089_IEO_HAP_MD_PitchShiftRG_H0_TimeShifted_4.55.wav
happy,Audios - Train 1/Aug_1089_IEO_HAP_MD_PitchShiftRG_L0_TimeShifted_7.31.wav
fear,Audios - Train 1/OAF_dip_fear.wav
fear,Audios - Train 1/Aug_OAF_dip_fear_PitchShiftRG_H0_TimeShifted_4.41.wav
fear,Audios - Train 1/Aug_OAF_dip_fear_PitchShiftRG_L0_TimeShifted_2.35.wav
angry,Audios - Train 1/1071_TSI_ANG_XX.wav
angry,Audios - Train 1/Aug_1071_TSI_ANG_XX_PitchShiftRG_H0_TimeShifted_25.79.wav
angry,Audios - Train 1/Aug_1071_TSI_ANG_XX_PitchShiftRG_L0_TimeShifted_15.42.wav
sad,Audios - Train 1/YAF_bean_sad.wav
sad,Audios - Train 1/Aug_YAF_bean_sad_PitchShiftRG_H0_TimeShifted_76.22.wav
sad,Audios - Train 1/Aug_YAF_bean_sad_PitchShiftRG_L0_TimeShifted_40.94.wav
fear,Audios - Train 1/YAF_have_fear.wav
fear,Audios - Train 1/Aug_YAF_have_fear_PitchShiftRG_H0_TimeShifted_4.9.wav
fear,Audios - Train 1/Aug_YAF_have_fear_PitchShiftRG_L0_TimeShifted_6.97.wav
happy,Audios - Train 1/1028_IEO_HAP_LO.wav
happy,Audios - Train 1/Aug_1028_IEO_HAP_LO_PitchShiftRG_H0_TimeShifted_-4.07.wav
happy,Audios - Train 1/Aug_1028_IEO_HAP_LO_PitchShiftRG_L0_TimeShifted_4.99.wav
sad,Audios - Train 1/1084_ITS_SAD_XX.wav
sad,Audios - Train 1/Aug_1084_ITS_SAD_XX_PitchShiftRG_H0_TimeShifted_-259.87.wav
sad,Audios - Train 1/Aug_1084_ITS_SAD_XX_PitchShiftRG_L0_TimeShifted_9.19.wav
happy,Audios - Train 1/1011_DFA_HAP_XX.wav
happy,Audios - Train 1/Aug_1011_DFA_HAP_XX_PitchShiftRG_H0_TimeShifted_17.75.wav
happy,Audios - Train 1/Aug_1011_DFA_HAP_XX_PitchShiftRG_L0_TimeShifted_10.41.wav
happy,Audios - Train 1/1041_DFA_HAP_XX.wav
happy,Audios - Train 1/Aug_1041_DFA_HAP_XX_PitchShiftRG_H0_TimeShifted_7.68.wav
happy,Audios - Train 1/Aug_1041_DFA_HAP_XX_PitchShiftRG_L0_TimeShifted_27.58.wav
happy,Audios - Train 1/KL_h04.wav
happy,Audios - Train 1/Aug_KL_h04_PitchShiftRG_H0_TimeShifted_10.29.wav
happy,Audios - Train 1/Aug_KL_h04_PitchShiftRG_L0_TimeShifted_22.4.wav
angry,Audios - Train 1/1060_IWW_ANG_XX.wav
angry,Audios - Train 1/Aug_1060_IWW_ANG_XX_PitchShiftRG_H0_TimeShifted_2.94.wav
angry,Audios - Train 1/Aug_1060_IWW_ANG_XX_PitchShiftRG_L0_TimeShifted_5.73.wav
angry,Audios - Train 1/OAF_chain_angry.wav
angry,Audios - Train 1/Aug_OAF_chain_angry_PitchShiftRG_H0_TimeShifted_-3.87.wav
angry,Audios - Train 1/Aug_OAF_chain_angry_PitchShiftRG_L0_TimeShifted_36.15.wav
fear,Audios - Train 1/YAF_wag_fear.wav
fear,Audios - Train 1/Aug_YAF_wag_fear_PitchShiftRG_H0_TimeShifted_4.72.wav
fear,Audios - Train 1/Aug_YAF_wag_fear_PitchShiftRG_L0_TimeShifted_5.99.wav
sad,Audios - Train 1/03-01-04-01-01-01-11.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-01-11_PitchShiftRG_H0_TimeShifted_6.99.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-01-11_PitchShiftRG_L0_TimeShifted_10.02.wav
happy,Audios - Train 1/1048_TIE_HAP_XX.wav
happy,Audios - Train 1/Aug_1048_TIE_HAP_XX_PitchShiftRG_H0_TimeShifted_-7.88.wav
happy,Audios - Train 1/Aug_1048_TIE_HAP_XX_PitchShiftRG_L0_TimeShifted_22.32.wav
sad,Audios - Train 1/03-01-04-02-02-01-02.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-01-02_PitchShiftRG_H0_TimeShifted_8.59.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-01-02_PitchShiftRG_L0_TimeShifted_139.5.wav
sad,Audios - Train 1/1023_DFA_SAD_XX.wav
sad,Audios - Train 1/Aug_1023_DFA_SAD_XX_PitchShiftRG_H0_TimeShifted_2.97.wav
sad,Audios - Train 1/Aug_1023_DFA_SAD_XX_PitchShiftRG_L0_TimeShifted_19.1.wav
sad,Audios - Train 1/OAF_ditch_sad.wav
sad,Audios - Train 1/Aug_OAF_ditch_sad_PitchShiftRG_H0_TimeShifted_319.0.wav
sad,Audios - Train 1/Aug_OAF_ditch_sad_PitchShiftRG_L0_TimeShifted_12.58.wav
fear,Audios - Train 1/OAF_hate_fear.wav
fear,Audios - Train 1/Aug_OAF_hate_fear_PitchShiftRG_H0_TimeShifted_2.77.wav
fear,Audios - Train 1/Aug_OAF_hate_fear_PitchShiftRG_L0_TimeShifted_3.49.wav
angry,Audios - Train 1/1074_WSI_ANG_XX.wav
angry,Audios - Train 1/Aug_1074_WSI_ANG_XX_PitchShiftRG_H0_TimeShifted_4.54.wav
angry,Audios - Train 1/Aug_1074_WSI_ANG_XX_PitchShiftRG_L0_TimeShifted_4.38.wav
sad,Audios - Train 1/03-01-04-02-01-02-14.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-02-14_PitchShiftRG_H0_TimeShifted_38.82.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-02-14_PitchShiftRG_L0_TimeShifted_29.5.wav
fear,Audios - Train 1/03-01-06-02-02-02-04.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-02-04_PitchShiftRG_H0_TimeShifted_43.0.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-02-04_PitchShiftRG_L0_TimeShifted_8.87.wav
happy,Audios - Train 1/1020_MTI_HAP_XX.wav
happy,Audios - Train 1/Aug_1020_MTI_HAP_XX_PitchShiftRG_H0_TimeShifted_6.39.wav
happy,Audios - Train 1/Aug_1020_MTI_HAP_XX_PitchShiftRG_L0_TimeShifted_9.42.wav
happy,Audios - Train 1/1057_IEO_HAP_LO.wav
happy,Audios - Train 1/Aug_1057_IEO_HAP_LO_PitchShiftRG_H0_TimeShifted_9.36.wav
happy,Audios - Train 1/Aug_1057_IEO_HAP_LO_PitchShiftRG_L0_TimeShifted_4.19.wav
fear,Audios - Train 1/03-01-06-01-01-02-09.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-02-09_PitchShiftRG_H0_TimeShifted_22.95.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-02-09_PitchShiftRG_L0_TimeShifted_5.14.wav
sad,Audios - Train 1/1038_ITS_SAD_XX.wav
sad,Audios - Train 1/Aug_1038_ITS_SAD_XX_PitchShiftRG_H0_TimeShifted_-44.19.wav
sad,Audios - Train 1/Aug_1038_ITS_SAD_XX_PitchShiftRG_L0_TimeShifted_7.29.wav
fear,Audios - Train 1/1074_IWW_FEA_XX.wav
fear,Audios - Train 1/Aug_1074_IWW_FEA_XX_PitchShiftRG_H0_TimeShifted_5.85.wav
fear,Audios - Train 1/Aug_1074_IWW_FEA_XX_PitchShiftRG_L0_TimeShifted_14.39.wav
sad,Audios - Train 1/03-01-04-02-01-01-13.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-01-13_PitchShiftRG_H0_TimeShifted_-16.41.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-01-13_PitchShiftRG_L0_TimeShifted_16.91.wav
happy,Audios - Train 1/YAF_nag_happy.wav
happy,Audios - Train 1/Aug_YAF_nag_happy_PitchShiftRG_H0_TimeShifted_91.8.wav
happy,Audios - Train 1/Aug_YAF_nag_happy_PitchShiftRG_L0_TimeShifted_3.12.wav
fear,Audios - Train 1/1012_IWW_FEA_XX.wav
fear,Audios - Train 1/Aug_1012_IWW_FEA_XX_PitchShiftRG_H0_TimeShifted_15.79.wav
fear,Audios - Train 1/Aug_1012_IWW_FEA_XX_PitchShiftRG_L0_TimeShifted_26.58.wav
angry,Audios - Train 1/03-01-05-02-01-01-01.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-01-01_PitchShiftRG_H0_TimeShifted_9.67.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-01-01_PitchShiftRG_L0_TimeShifted_-72.14.wav
happy,Audios - Train 1/YAF_dodge_happy.wav
happy,Audios - Train 1/Aug_YAF_dodge_happy_PitchShiftRG_H0_TimeShifted_19.73.wav
happy,Audios - Train 1/Aug_YAF_dodge_happy_PitchShiftRG_L0_TimeShifted_135.27.wav
sad,Audios - Train 1/1021_IEO_SAD_HI.wav
sad,Audios - Train 1/Aug_1021_IEO_SAD_HI_PitchShiftRG_H0_TimeShifted_7.44.wav
sad,Audios - Train 1/Aug_1021_IEO_SAD_HI_PitchShiftRG_L0_TimeShifted_15.19.wav
angry,Audios - Train 1/1090_ITH_ANG_XX.wav
angry,Audios - Train 1/Aug_1090_ITH_ANG_XX_PitchShiftRG_H0_TimeShifted_10.33.wav
angry,Audios - Train 1/Aug_1090_ITH_ANG_XX_PitchShiftRG_L0_TimeShifted_9.14.wav
fear,Audios - Train 1/1051_WSI_FEA_XX.wav
fear,Audios - Train 1/Aug_1051_WSI_FEA_XX_PitchShiftRG_H0_TimeShifted_8.58.wav
fear,Audios - Train 1/Aug_1051_WSI_FEA_XX_PitchShiftRG_L0_TimeShifted_13.14.wav
fear,Audios - Train 1/YAF_lose_fear.wav
fear,Audios - Train 1/Aug_YAF_lose_fear_PitchShiftRG_H0_TimeShifted_144.28.wav
fear,Audios - Train 1/Aug_YAF_lose_fear_PitchShiftRG_L0_TimeShifted_6.63.wav
sad,Audios - Train 1/1007_TIE_SAD_XX.wav
sad,Audios - Train 1/Aug_1007_TIE_SAD_XX_PitchShiftRG_H0_TimeShifted_57.75.wav
sad,Audios - Train 1/Aug_1007_TIE_SAD_XX_PitchShiftRG_L0_TimeShifted_11.01.wav
happy,Audios - Train 1/1064_IEO_HAP_LO.wav
happy,Audios - Train 1/Aug_1064_IEO_HAP_LO_PitchShiftRG_H0_TimeShifted_4.74.wav
happy,Audios - Train 1/Aug_1064_IEO_HAP_LO_PitchShiftRG_L0_TimeShifted_7.4.wav
fear,Audios - Train 1/1067_IWL_FEA_XX.wav
fear,Audios - Train 1/Aug_1067_IWL_FEA_XX_PitchShiftRG_H0_TimeShifted_3.55.wav
fear,Audios - Train 1/Aug_1067_IWL_FEA_XX_PitchShiftRG_L0_TimeShifted_6.2.wav
fear,Audios - Train 1/1083_DFA_FEA_XX.wav
fear,Audios - Train 1/Aug_1083_DFA_FEA_XX_PitchShiftRG_H0_TimeShifted_4.62.wav
fear,Audios - Train 1/Aug_1083_DFA_FEA_XX_PitchShiftRG_L0_TimeShifted_12.26.wav
happy,Audios - Train 1/1038_IWL_HAP_XX.wav
happy,Audios - Train 1/Aug_1038_IWL_HAP_XX_PitchShiftRG_H0_TimeShifted_-59.79.wav
happy,Audios - Train 1/Aug_1038_IWL_HAP_XX_PitchShiftRG_L0_TimeShifted_13.99.wav
angry,Audios - Train 1/1074_MTI_ANG_XX.wav
angry,Audios - Train 1/Aug_1074_MTI_ANG_XX_PitchShiftRG_H0_TimeShifted_8.28.wav
angry,Audios - Train 1/Aug_1074_MTI_ANG_XX_PitchShiftRG_L0_TimeShifted_13.74.wav
fear,Audios - Train 1/YAF_void_fear.wav
fear,Audios - Train 1/Aug_YAF_void_fear_PitchShiftRG_H0_TimeShifted_137.54.wav
fear,Audios - Train 1/Aug_YAF_void_fear_PitchShiftRG_L0_TimeShifted_3.17.wav
happy,Audios - Train 1/1046_IEO_HAP_LO.wav
happy,Audios - Train 1/Aug_1046_IEO_HAP_LO_PitchShiftRG_H0_TimeShifted_4.8.wav
happy,Audios - Train 1/Aug_1046_IEO_HAP_LO_PitchShiftRG_L0_TimeShifted_60.89.wav
sad,Audios - Train 1/1068_ITH_SAD_XX.wav
sad,Audios - Train 1/Aug_1068_ITH_SAD_XX_PitchShiftRG_H0_TimeShifted_68.59.wav
sad,Audios - Train 1/Aug_1068_ITH_SAD_XX_PitchShiftRG_L0_TimeShifted_7.93.wav
sad,Audios - Train 1/1082_IEO_SAD_LO.wav
sad,Audios - Train 1/Aug_1082_IEO_SAD_LO_PitchShiftRG_H0_TimeShifted_73.87.wav
sad,Audios - Train 1/Aug_1082_IEO_SAD_LO_PitchShiftRG_L0_TimeShifted_9.07.wav
sad,Audios - Train 1/1037_IEO_SAD_MD.wav
sad,Audios - Train 1/Aug_1037_IEO_SAD_MD_PitchShiftRG_H0_TimeShifted_7.31.wav
sad,Audios - Train 1/Aug_1037_IEO_SAD_MD_PitchShiftRG_L0_TimeShifted_22.59.wav
sad,Audios - Train 1/1014_IEO_SAD_HI.wav
sad,Audios - Train 1/Aug_1014_IEO_SAD_HI_PitchShiftRG_H0_TimeShifted_6.07.wav
sad,Audios - Train 1/Aug_1014_IEO_SAD_HI_PitchShiftRG_L0_TimeShifted_9.58.wav
fear,Audios - Train 1/1078_IWW_FEA_XX.wav
fear,Audios - Train 1/Aug_1078_IWW_FEA_XX_PitchShiftRG_H0_TimeShifted_3.39.wav
fear,Audios - Train 1/Aug_1078_IWW_FEA_XX_PitchShiftRG_L0_TimeShifted_68.54.wav
fear,Audios - Train 1/OAF_size_fear.wav
fear,Audios - Train 1/Aug_OAF_size_fear_PitchShiftRG_H0_TimeShifted_2.64.wav
fear,Audios - Train 1/Aug_OAF_size_fear_PitchShiftRG_L0_TimeShifted_3.96.wav
sad,Audios - Train 1/1076_TAI_SAD_XX.wav
sad,Audios - Train 1/Aug_1076_TAI_SAD_XX_PitchShiftRG_H0_TimeShifted_3.04.wav
sad,Audios - Train 1/Aug_1076_TAI_SAD_XX_PitchShiftRG_L0_TimeShifted_3.53.wav
happy,Audios - Train 1/1077_IEO_HAP_LO.wav
happy,Audios - Train 1/Aug_1077_IEO_HAP_LO_PitchShiftRG_H0_TimeShifted_11.37.wav
happy,Audios - Train 1/Aug_1077_IEO_HAP_LO_PitchShiftRG_L0_TimeShifted_4.36.wav
sad,Audios - Train 1/1016_IOM_SAD_XX.wav
sad,Audios - Train 1/Aug_1016_IOM_SAD_XX_PitchShiftRG_H0_TimeShifted_9.77.wav
sad,Audios - Train 1/Aug_1016_IOM_SAD_XX_PitchShiftRG_L0_TimeShifted_-39.93.wav
sad,Audios - Train 1/YAF_goal_sad.wav
sad,Audios - Train 1/Aug_YAF_goal_sad_PitchShiftRG_H0_TimeShifted_-10.07.wav
sad,Audios - Train 1/Aug_YAF_goal_sad_PitchShiftRG_L0_TimeShifted_4.74.wav
fear,Audios - Train 1/OAF_loaf_fear.wav
fear,Audios - Train 1/Aug_OAF_loaf_fear_PitchShiftRG_H0_TimeShifted_2.96.wav
fear,Audios - Train 1/Aug_OAF_loaf_fear_PitchShiftRG_L0_TimeShifted_11.4.wav
fear,Audios - Train 1/OAF_hole_fear.wav
fear,Audios - Train 1/Aug_OAF_hole_fear_PitchShiftRG_H0_TimeShifted_7.07.wav
fear,Audios - Train 1/Aug_OAF_hole_fear_PitchShiftRG_L0_TimeShifted_2.63.wav
fear,Audios - Train 1/03-01-06-02-01-01-14.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-01-14_PitchShiftRG_H0_TimeShifted_9.76.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-01-14_PitchShiftRG_L0_TimeShifted_9.49.wav
fear,Audios - Train 1/1025_IWW_FEA_XX.wav
fear,Audios - Train 1/Aug_1025_IWW_FEA_XX_PitchShiftRG_H0_TimeShifted_8.3.wav
fear,Audios - Train 1/Aug_1025_IWW_FEA_XX_PitchShiftRG_L0_TimeShifted_28.08.wav
angry,Audios - Train 1/OAF_late_angry.wav
angry,Audios - Train 1/Aug_OAF_late_angry_PitchShiftRG_H0_TimeShifted_5.19.wav
angry,Audios - Train 1/Aug_OAF_late_angry_PitchShiftRG_L0_TimeShifted_-37.82.wav
fear,Audios - Train 1/1051_IEO_FEA_MD.wav
fear,Audios - Train 1/Aug_1051_IEO_FEA_MD_PitchShiftRG_H0_TimeShifted_7.42.wav
fear,Audios - Train 1/Aug_1051_IEO_FEA_MD_PitchShiftRG_L0_TimeShifted_8.19.wav
angry,Audios - Train 1/03-01-05-02-02-01-20.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-01-20_PitchShiftRG_H0_TimeShifted_21.97.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-01-20_PitchShiftRG_L0_TimeShifted_25.63.wav
angry,Audios - Train 1/OAF_pain_angry.wav
angry,Audios - Train 1/Aug_OAF_pain_angry_PitchShiftRG_H0_TimeShifted_-22.67.wav
angry,Audios - Train 1/Aug_OAF_pain_angry_PitchShiftRG_L0_TimeShifted_-7.75.wav
fear,Audios - Train 1/1088_TIE_FEA_XX.wav
fear,Audios - Train 1/Aug_1088_TIE_FEA_XX_PitchShiftRG_H0_TimeShifted_9.81.wav
fear,Audios - Train 1/Aug_1088_TIE_FEA_XX_PitchShiftRG_L0_TimeShifted_11.87.wav
fear,Audios - Train 1/OAF_love_fear.wav
fear,Audios - Train 1/Aug_OAF_love_fear_PitchShiftRG_H0_TimeShifted_7.9.wav
fear,Audios - Train 1/Aug_OAF_love_fear_PitchShiftRG_L0_TimeShifted_32.68.wav
fear,Audios - Train 1/KL_f10.wav
fear,Audios - Train 1/Aug_KL_f10_PitchShiftRG_H0_TimeShifted_4.5.wav
fear,Audios - Train 1/Aug_KL_f10_PitchShiftRG_L0_TimeShifted_11.26.wav
fear,Audios - Train 1/03-01-06-02-01-02-05.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-02-05_PitchShiftRG_H0_TimeShifted_6.14.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-02-05_PitchShiftRG_L0_TimeShifted_6.38.wav
fear,Audios - Train 1/JE_f10.wav
fear,Audios - Train 1/Aug_JE_f10_PitchShiftRG_H0_TimeShifted_-13.53.wav
fear,Audios - Train 1/Aug_JE_f10_PitchShiftRG_L0_TimeShifted_-1101.45.wav
angry,Audios - Train 1/YAF_sour_angry.wav
angry,Audios - Train 1/Aug_YAF_sour_angry_PitchShiftRG_H0_TimeShifted_23.44.wav
angry,Audios - Train 1/Aug_YAF_sour_angry_PitchShiftRG_L0_TimeShifted_3.27.wav
happy,Audios - Train 1/YAF_half_happy.wav
happy,Audios - Train 1/Aug_YAF_half_happy_PitchShiftRG_H0_TimeShifted_7.42.wav
happy,Audios - Train 1/Aug_YAF_half_happy_PitchShiftRG_L0_TimeShifted_-21.5.wav
angry,Audios - Train 1/OAF_gun_angry.wav
angry,Audios - Train 1/Aug_OAF_gun_angry_PitchShiftRG_H0_TimeShifted_5.17.wav
angry,Audios - Train 1/Aug_OAF_gun_angry_PitchShiftRG_L0_TimeShifted_388.85.wav
fear,Audios - Train 1/1091_MTI_FEA_XX.wav
fear,Audios - Train 1/Aug_1091_MTI_FEA_XX_PitchShiftRG_H0_TimeShifted_29.95.wav
fear,Audios - Train 1/Aug_1091_MTI_FEA_XX_PitchShiftRG_L0_TimeShifted_5.3.wav
sad,Audios - Train 1/1088_TAI_SAD_XX.wav
sad,Audios - Train 1/Aug_1088_TAI_SAD_XX_PitchShiftRG_H0_TimeShifted_30.36.wav
sad,Audios - Train 1/Aug_1088_TAI_SAD_XX_PitchShiftRG_L0_TimeShifted_6.12.wav
fear,Audios - Train 1/1084_IEO_FEA_HI.wav
fear,Audios - Train 1/Aug_1084_IEO_FEA_HI_PitchShiftRG_H0_TimeShifted_9.4.wav
fear,Audios - Train 1/Aug_1084_IEO_FEA_HI_PitchShiftRG_L0_TimeShifted_6.84.wav
happy,Audios - Train 1/1029_DFA_HAP_XX.wav
happy,Audios - Train 1/Aug_1029_DFA_HAP_XX_PitchShiftRG_H0_TimeShifted_44.73.wav
happy,Audios - Train 1/Aug_1029_DFA_HAP_XX_PitchShiftRG_L0_TimeShifted_2.04.wav
happy,Audios - Train 1/1013_MTI_HAP_XX.wav
happy,Audios - Train 1/Aug_1013_MTI_HAP_XX_PitchShiftRG_H0_TimeShifted_4.61.wav
happy,Audios - Train 1/Aug_1013_MTI_HAP_XX_PitchShiftRG_L0_TimeShifted_16.08.wav
happy,Audios - Train 1/YAF_kick_happy.wav
happy,Audios - Train 1/Aug_YAF_kick_happy_PitchShiftRG_H0_TimeShifted_4.98.wav
happy,Audios - Train 1/Aug_YAF_kick_happy_PitchShiftRG_L0_TimeShifted_3.75.wav
sad,Audios - Train 1/1088_IWL_SAD_XX.wav
sad,Audios - Train 1/Aug_1088_IWL_SAD_XX_PitchShiftRG_H0_TimeShifted_56.2.wav
sad,Audios - Train 1/Aug_1088_IWL_SAD_XX_PitchShiftRG_L0_TimeShifted_-13.67.wav
happy,Audios - Train 1/OAF_came_happy.wav
happy,Audios - Train 1/Aug_OAF_came_happy_PitchShiftRG_H0_TimeShifted_9.83.wav
happy,Audios - Train 1/Aug_OAF_came_happy_PitchShiftRG_L0_TimeShifted_59.86.wav
angry,Audios - Train 1/1052_TIE_ANG_XX.wav
angry,Audios - Train 1/Aug_1052_TIE_ANG_XX_PitchShiftRG_H0_TimeShifted_17.98.wav
angry,Audios - Train 1/Aug_1052_TIE_ANG_XX_PitchShiftRG_L0_TimeShifted_-35.32.wav
angry,Audios - Train 1/1052_IEO_ANG_LO.wav
angry,Audios - Train 1/Aug_1052_IEO_ANG_LO_PitchShiftRG_H0_TimeShifted_6.41.wav
angry,Audios - Train 1/Aug_1052_IEO_ANG_LO_PitchShiftRG_L0_TimeShifted_10.76.wav
sad,Audios - Train 1/JK_sa07.wav
sad,Audios - Train 1/Aug_JK_sa07_PitchShiftRG_H0_TimeShifted_6.52.wav
sad,Audios - Train 1/Aug_JK_sa07_PitchShiftRG_L0_TimeShifted_-14.15.wav
happy,Audios - Train 1/OAF_dead_happy.wav
happy,Audios - Train 1/Aug_OAF_dead_happy_PitchShiftRG_H0_TimeShifted_7.97.wav
happy,Audios - Train 1/Aug_OAF_dead_happy_PitchShiftRG_L0_TimeShifted_11.12.wav
fear,Audios - Train 1/1063_TSI_FEA_XX.wav
fear,Audios - Train 1/Aug_1063_TSI_FEA_XX_PitchShiftRG_H0_TimeShifted_10.4.wav
fear,Audios - Train 1/Aug_1063_TSI_FEA_XX_PitchShiftRG_L0_TimeShifted_3.93.wav
happy,Audios - Train 1/1041_IOM_HAP_XX.wav
happy,Audios - Train 1/Aug_1041_IOM_HAP_XX_PitchShiftRG_H0_TimeShifted_22.88.wav
happy,Audios - Train 1/Aug_1041_IOM_HAP_XX_PitchShiftRG_L0_TimeShifted_56.0.wav
happy,Audios - Train 1/1088_TIE_HAP_XX.wav
happy,Audios - Train 1/Aug_1088_TIE_HAP_XX_PitchShiftRG_H0_TimeShifted_10.64.wav
happy,Audios - Train 1/Aug_1088_TIE_HAP_XX_PitchShiftRG_L0_TimeShifted_7.68.wav
fear,Audios - Train 1/03-01-06-01-02-01-07.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-01-07_PitchShiftRG_H0_TimeShifted_16.92.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-01-07_PitchShiftRG_L0_TimeShifted_7.07.wav
sad,Audios - Train 1/DC_sa07.wav
sad,Audios - Train 1/Aug_DC_sa07_PitchShiftRG_H0_TimeShifted_5.63.wav
sad,Audios - Train 1/Aug_DC_sa07_PitchShiftRG_L0_TimeShifted_17.79.wav
happy,Audios - Train 1/1002_DFA_HAP_XX.wav
happy,Audios - Train 1/Aug_1002_DFA_HAP_XX_PitchShiftRG_H0_TimeShifted_18.63.wav
happy,Audios - Train 1/Aug_1002_DFA_HAP_XX_PitchShiftRG_L0_TimeShifted_10.14.wav
angry,Audios - Train 1/1070_ITH_ANG_XX.wav
angry,Audios - Train 1/Aug_1070_ITH_ANG_XX_PitchShiftRG_H0_TimeShifted_5.08.wav
angry,Audios - Train 1/Aug_1070_ITH_ANG_XX_PitchShiftRG_L0_TimeShifted_5.28.wav
fear,Audios - Train 1/1039_MTI_FEA_XX.wav
fear,Audios - Train 1/Aug_1039_MTI_FEA_XX_PitchShiftRG_H0_TimeShifted_17.86.wav
fear,Audios - Train 1/Aug_1039_MTI_FEA_XX_PitchShiftRG_L0_TimeShifted_716.02.wav
sad,Audios - Train 1/03-01-04-01-02-02-23.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-23_PitchShiftRG_H0_TimeShifted_32.53.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-23_PitchShiftRG_L0_TimeShifted_-37.07.wav
angry,Audios - Train 1/1061_DFA_ANG_XX.wav
angry,Audios - Train 1/Aug_1061_DFA_ANG_XX_PitchShiftRG_H0_TimeShifted_-38.54.wav
angry,Audios - Train 1/Aug_1061_DFA_ANG_XX_PitchShiftRG_L0_TimeShifted_5.71.wav
fear,Audios - Train 1/YAF_make_fear.wav
fear,Audios - Train 1/Aug_YAF_make_fear_PitchShiftRG_H0_TimeShifted_1052.01.wav
fear,Audios - Train 1/Aug_YAF_make_fear_PitchShiftRG_L0_TimeShifted_4.22.wav
happy,Audios - Train 1/03-01-03-02-02-02-09.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-02-09_PitchShiftRG_H0_TimeShifted_7.6.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-02-09_PitchShiftRG_L0_TimeShifted_5.88.wav
fear,Audios - Train 1/1008_ITS_FEA_XX.wav
fear,Audios - Train 1/Aug_1008_ITS_FEA_XX_PitchShiftRG_H0_TimeShifted_4.7.wav
fear,Audios - Train 1/Aug_1008_ITS_FEA_XX_PitchShiftRG_L0_TimeShifted_17.16.wav
sad,Audios - Train 1/1005_IEO_SAD_HI.wav
sad,Audios - Train 1/Aug_1005_IEO_SAD_HI_PitchShiftRG_H0_TimeShifted_-6.82.wav
sad,Audios - Train 1/Aug_1005_IEO_SAD_HI_PitchShiftRG_L0_TimeShifted_8.14.wav
happy,Audios - Train 1/1005_TIE_HAP_XX.wav
happy,Audios - Train 1/Aug_1005_TIE_HAP_XX_PitchShiftRG_H0_TimeShifted_6.24.wav
happy,Audios - Train 1/Aug_1005_TIE_HAP_XX_PitchShiftRG_L0_TimeShifted_520.31.wav
fear,Audios - Train 1/OAF_pike_fear.wav
fear,Audios - Train 1/Aug_OAF_pike_fear_PitchShiftRG_H0_TimeShifted_2.57.wav
fear,Audios - Train 1/Aug_OAF_pike_fear_PitchShiftRG_L0_TimeShifted_9.8.wav
happy,Audios - Train 1/YAF_shout_happy.wav
happy,Audios - Train 1/Aug_YAF_shout_happy_PitchShiftRG_H0_TimeShifted_8.57.wav
happy,Audios - Train 1/Aug_YAF_shout_happy_PitchShiftRG_L0_TimeShifted_9.91.wav
happy,Audios - Train 1/1023_WSI_HAP_XX.wav
happy,Audios - Train 1/Aug_1023_WSI_HAP_XX_PitchShiftRG_H0_TimeShifted_-281.74.wav
happy,Audios - Train 1/Aug_1023_WSI_HAP_XX_PitchShiftRG_L0_TimeShifted_5.98.wav
sad,Audios - Train 1/1044_ITH_SAD_XX.wav
sad,Audios - Train 1/Aug_1044_ITH_SAD_XX_PitchShiftRG_H0_TimeShifted_18.77.wav
sad,Audios - Train 1/Aug_1044_ITH_SAD_XX_PitchShiftRG_L0_TimeShifted_4.24.wav
happy,Audios - Train 1/1026_WSI_HAP_XX.wav
happy,Audios - Train 1/Aug_1026_WSI_HAP_XX_PitchShiftRG_H0_TimeShifted_3.71.wav
happy,Audios - Train 1/Aug_1026_WSI_HAP_XX_PitchShiftRG_L0_TimeShifted_109.03.wav
happy,Audios - Train 1/1061_IWL_HAP_XX.wav
