Emotions,Path
happy,Audios - Train 1/Aug_03-01-03-02-01-01-16_PitchShiftRG_L0_TimeShifted_15.34.wav
angry,Audios - Train 1/03-01-05-02-02-01-03.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-01-03_PitchShiftRG_H0_TimeShifted_63.06.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-01-03_PitchShiftRG_L0_TimeShifted_5.01.wav
neutral,Audios - Train 1/03-01-01-01-02-02-11.wav
neutral,Audios - Train 1/Aug_03-01-01-01-02-02-11_PitchShiftRG_H0_TimeShifted_8.41.wav
neutral,Audios - Train 1/Aug_03-01-01-01-02-02-11_PitchShiftRG_L0_TimeShifted_8.19.wav
sad,Audios - Train 1/03-01-04-01-02-02-05.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-05_PitchShiftRG_H0_TimeShifted_24.95.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-05_PitchShiftRG_L0_TimeShifted_18.97.wav
neutral,Audios - Train 1/03-01-01-01-02-01-07.wav
neutral,Audios - Train 1/Aug_03-01-01-01-02-01-07_PitchShiftRG_H0_TimeShifted_1482.06.wav
neutral,Audios - Train 1/Aug_03-01-01-01-02-01-07_PitchShiftRG_L0_TimeShifted_14.58.wav
sad,Audios - Train 1/03-01-04-02-02-01-01.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-01-01_PitchShiftRG_H0_TimeShifted_6.53.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-01-01_PitchShiftRG_L0_TimeShifted_12.85.wav
calm,Audios - Train 1/03-01-02-01-01-01-15.wav
calm,Audios - Train 1/Aug_03-01-02-01-01-01-15_PitchShiftRG_H0_TimeShifted_5.77.wav
calm,Audios - Train 1/Aug_03-01-02-01-01-01-15_PitchShiftRG_L0_TimeShifted_28.72.wav
disgust,Audios - Train 1/03-01-07-01-01-02-10.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-02-10_PitchShiftRG_H0_TimeShifted_7.88.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-02-10_PitchShiftRG_L0_TimeShifted_67.81.wav
disgust,Audios - Train 1/03-01-07-02-01-02-22.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-02-22_PitchShiftRG_H0_TimeShifted_59.16.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-02-22_PitchShiftRG_L0_TimeShifted_57.11.wav
angry,Audios - Train 1/03-01-05-02-02-02-08.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-02-08_PitchShiftRG_H0_TimeShifted_7.02.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-02-08_PitchShiftRG_L0_TimeShifted_14.44.wav
surprise,Audios - Train 1/03-01-08-02-01-01-07.wav
surprise,Audios - Train 1/Aug_03-01-08-02-01-01-07_PitchShiftRG_H0_TimeShifted_-16.47.wav
surprise,Audios - Train 1/Aug_03-01-08-02-01-01-07_PitchShiftRG_L0_TimeShifted_45.97.wav
angry,Audios - Train 1/03-01-05-01-02-01-16.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-01-16_PitchShiftRG_H0_TimeShifted_173.93.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-01-16_PitchShiftRG_L0_TimeShifted_28.39.wav
neutral,Audios - Train 1/03-01-01-01-01-02-15.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-02-15_PitchShiftRG_H0_TimeShifted_16.04.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-02-15_PitchShiftRG_L0_TimeShifted_11.53.wav
happy,Audios - Train 1/03-01-03-01-02-02-23.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-23_PitchShiftRG_H0_TimeShifted_11.48.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-23_PitchShiftRG_L0_TimeShifted_9.25.wav
calm,Audios - Train 1/03-01-02-01-01-01-14.wav
calm,Audios - Train 1/Aug_03-01-02-01-01-01-14_PitchShiftRG_H0_TimeShifted_7.06.wav
calm,Audios - Train 1/Aug_03-01-02-01-01-01-14_PitchShiftRG_L0_TimeShifted_11.27.wav
angry,Audios - Train 1/03-01-05-01-02-01-18.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-01-18_PitchShiftRG_H0_TimeShifted_7.93.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-01-18_PitchShiftRG_L0_TimeShifted_8.25.wav
neutral,Audios - Train 1/03-01-01-01-02-01-13.wav
neutral,Audios - Train 1/Aug_03-01-01-01-02-01-13_PitchShiftRG_H0_TimeShifted_9.68.wav
neutral,Audios - Train 1/Aug_03-01-01-01-02-01-13_PitchShiftRG_L0_TimeShifted_-43.75.wav
calm,Audios - Train 1/03-01-02-02-01-01-01.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-01_PitchShiftRG_H0_TimeShifted_17.07.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-01_PitchShiftRG_L0_TimeShifted_5.43.wav
disgust,Audios - Train 1/03-01-07-02-02-02-04.wav
disgust,Audios - Train 1/Aug_03-01-07-02-02-02-04_PitchShiftRG_H0_TimeShifted_16.04.wav
disgust,Audios - Train 1/Aug_03-01-07-02-02-02-04_PitchShiftRG_L0_TimeShifted_14.86.wav
surprise,Audios - Train 1/03-01-08-01-02-02-12.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-02-12_PitchShiftRG_H0_TimeShifted_-19.38.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-02-12_PitchShiftRG_L0_TimeShifted_45.53.wav
happy,Audios - Train 1/03-01-03-01-02-02-15.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-15_PitchShiftRG_H0_TimeShifted_9.78.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-15_PitchShiftRG_L0_TimeShifted_-23.96.wav
angry,Audios - Train 1/03-01-05-01-01-02-22.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-02-22_PitchShiftRG_H0_TimeShifted_8.09.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-02-22_PitchShiftRG_L0_TimeShifted_144.29.wav
calm,Audios - Train 1/03-01-02-02-01-01-24.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-24_PitchShiftRG_H0_TimeShifted_16.18.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-24_PitchShiftRG_L0_TimeShifted_13.47.wav
disgust,Audios - Train 1/03-01-07-01-02-02-06.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-02-06_PitchShiftRG_H0_TimeShifted_-27.28.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-02-06_PitchShiftRG_L0_TimeShifted_13.13.wav
angry,Audios - Train 1/03-01-05-01-02-01-05.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-01-05_PitchShiftRG_H0_TimeShifted_8.61.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-01-05_PitchShiftRG_L0_TimeShifted_7.65.wav
calm,Audios - Train 1/03-01-02-01-02-01-13.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-01-13_PitchShiftRG_H0_TimeShifted_12.24.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-01-13_PitchShiftRG_L0_TimeShifted_11.47.wav
neutral,Audios - Train 1/03-01-01-01-01-02-17.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-02-17_PitchShiftRG_H0_TimeShifted_-44.59.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-02-17_PitchShiftRG_L0_TimeShifted_7.32.wav
sad,Audios - Train 1/03-01-04-01-01-01-07.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-01-07_PitchShiftRG_H0_TimeShifted_57.37.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-01-07_PitchShiftRG_L0_TimeShifted_24.61.wav
angry,Audios - Train 1/03-01-05-01-01-01-11.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-11_PitchShiftRG_H0_TimeShifted_-25.25.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-11_PitchShiftRG_L0_TimeShifted_6.26.wav
fear,Audios - Train 1/03-01-06-02-02-01-20.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-01-20_PitchShiftRG_H0_TimeShifted_-12.97.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-01-20_PitchShiftRG_L0_TimeShifted_14.67.wav
fear,Audios - Train 1/03-01-06-01-02-02-07.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-02-07_PitchShiftRG_H0_TimeShifted_15.84.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-02-07_PitchShiftRG_L0_TimeShifted_39.65.wav
fear,Audios - Train 1/03-01-06-01-01-02-04.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-02-04_PitchShiftRG_H0_TimeShifted_18.56.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-02-04_PitchShiftRG_L0_TimeShifted_8.04.wav
happy,Audios - Train 1/03-01-03-02-02-02-18.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-02-18_PitchShiftRG_H0_TimeShifted_18.4.wav
happy,Audios - Train 1/Aug_03-01-03-02-02-02-18_PitchShiftRG_L0_TimeShifted_14.83.wav
fear,Audios - Train 1/03-01-06-02-02-01-14.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-01-14_PitchShiftRG_H0_TimeShifted_-10.56.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-01-14_PitchShiftRG_L0_TimeShifted_40.94.wav
disgust,Audios - Train 1/03-01-07-01-02-02-11.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-02-11_PitchShiftRG_H0_TimeShifted_4.78.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-02-11_PitchShiftRG_L0_TimeShifted_20.97.wav
surprise,Audios - Train 1/03-01-08-01-01-02-24.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-02-24_PitchShiftRG_H0_TimeShifted_44.95.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-02-24_PitchShiftRG_L0_TimeShifted_8.29.wav
angry,Audios - Train 1/03-01-05-02-01-02-01.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-01_PitchShiftRG_H0_TimeShifted_27.68.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-01_PitchShiftRG_L0_TimeShifted_4.82.wav
disgust,Audios - Train 1/03-01-07-02-02-02-11.wav
disgust,Audios - Train 1/Aug_03-01-07-02-02-02-11_PitchShiftRG_H0_TimeShifted_23.9.wav
disgust,Audios - Train 1/Aug_03-01-07-02-02-02-11_PitchShiftRG_L0_TimeShifted_-99.78.wav
surprise,Audios - Train 1/03-01-08-01-02-01-07.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-01-07_PitchShiftRG_H0_TimeShifted_10.05.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-01-07_PitchShiftRG_L0_TimeShifted_9.79.wav
surprise,Audios - Train 1/03-01-08-01-01-02-05.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-02-05_PitchShiftRG_H0_TimeShifted_-19.76.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-02-05_PitchShiftRG_L0_TimeShifted_18.32.wav
disgust,Audios - Train 1/03-01-07-02-01-02-08.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-02-08_PitchShiftRG_H0_TimeShifted_28.72.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-02-08_PitchShiftRG_L0_TimeShifted_8.27.wav
angry,Audios - Train 1/03-01-05-01-01-01-23.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-23_PitchShiftRG_H0_TimeShifted_8.51.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-23_PitchShiftRG_L0_TimeShifted_-20.75.wav
disgust,Audios - Train 1/03-01-07-02-02-01-14.wav
disgust,Audios - Train 1/Aug_03-01-07-02-02-01-14_PitchShiftRG_H0_TimeShifted_19.51.wav
disgust,Audios - Train 1/Aug_03-01-07-02-02-01-14_PitchShiftRG_L0_TimeShifted_6.48.wav
disgust,Audios - Train 1/03-01-07-01-01-02-06.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-02-06_PitchShiftRG_H0_TimeShifted_7.74.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-02-06_PitchShiftRG_L0_TimeShifted_11.81.wav
surprise,Audios - Train 1/03-01-08-02-02-01-13.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-01-13_PitchShiftRG_H0_TimeShifted_8.62.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-01-13_PitchShiftRG_L0_TimeShifted_10.59.wav
disgust,Audios - Train 1/03-01-07-02-02-01-15.wav
disgust,Audios - Train 1/Aug_03-01-07-02-02-01-15_PitchShiftRG_H0_TimeShifted_5.3.wav
disgust,Audios - Train 1/Aug_03-01-07-02-02-01-15_PitchShiftRG_L0_TimeShifted_6.7.wav
calm,Audios - Train 1/03-01-02-01-01-02-16.wav
calm,Audios - Train 1/Aug_03-01-02-01-01-02-16_PitchShiftRG_H0_TimeShifted_8.23.wav
calm,Audios - Train 1/Aug_03-01-02-01-01-02-16_PitchShiftRG_L0_TimeShifted_7.89.wav
fear,Audios - Train 1/03-01-06-02-01-01-08.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-01-08_PitchShiftRG_H0_TimeShifted_17.56.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-01-08_PitchShiftRG_L0_TimeShifted_5.95.wav
fear,Audios - Train 1/03-01-06-01-01-01-14.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-01-14_PitchShiftRG_H0_TimeShifted_-24.59.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-01-14_PitchShiftRG_L0_TimeShifted_7.64.wav
sad,Audios - Train 1/03-01-04-02-01-01-22.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-01-22_PitchShiftRG_H0_TimeShifted_-64.77.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-01-22_PitchShiftRG_L0_TimeShifted_9.06.wav
angry,Audios - Train 1/03-01-05-02-01-01-09.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-01-09_PitchShiftRG_H0_TimeShifted_5.2.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-01-09_PitchShiftRG_L0_TimeShifted_7.91.wav
angry,Audios - Train 1/03-01-05-02-01-02-05.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-05_PitchShiftRG_H0_TimeShifted_6.23.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-05_PitchShiftRG_L0_TimeShifted_6.86.wav
sad,Audios - Train 1/03-01-04-02-01-02-17.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-02-17_PitchShiftRG_H0_TimeShifted_26.46.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-02-17_PitchShiftRG_L0_TimeShifted_26.24.wav
sad,Audios - Train 1/03-01-04-01-01-02-24.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-02-24_PitchShiftRG_H0_TimeShifted_10.45.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-02-24_PitchShiftRG_L0_TimeShifted_11.35.wav
neutral,Audios - Train 1/03-01-01-01-01-01-10.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-01-10_PitchShiftRG_H0_TimeShifted_8.13.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-01-10_PitchShiftRG_L0_TimeShifted_14.54.wav
fear,Audios - Train 1/03-01-06-01-02-01-03.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-01-03_PitchShiftRG_H0_TimeShifted_46.74.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-01-03_PitchShiftRG_L0_TimeShifted_8.51.wav
sad,Audios - Train 1/03-01-04-02-02-02-20.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-02-20_PitchShiftRG_H0_TimeShifted_7.9.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-02-20_PitchShiftRG_L0_TimeShifted_7.35.wav
angry,Audios - Train 1/03-01-05-01-02-01-02.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-01-02_PitchShiftRG_H0_TimeShifted_8.69.wav
angry,Audios - Train 1/Aug_03-01-05-01-02-01-02_PitchShiftRG_L0_TimeShifted_5.76.wav
angry,Audios - Train 1/03-01-05-01-01-01-09.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-09_PitchShiftRG_H0_TimeShifted_6.4.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-01-09_PitchShiftRG_L0_TimeShifted_16.02.wav
angry,Audios - Train 1/03-01-05-02-01-02-09.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-09_PitchShiftRG_H0_TimeShifted_8.35.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-09_PitchShiftRG_L0_TimeShifted_7.6.wav
fear,Audios - Train 1/03-01-06-02-02-02-15.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-02-15_PitchShiftRG_H0_TimeShifted_7.25.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-02-15_PitchShiftRG_L0_TimeShifted_8.14.wav
fear,Audios - Train 1/03-01-06-01-02-02-11.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-02-11_PitchShiftRG_H0_TimeShifted_11.54.wav
fear,Audios - Train 1/Aug_03-01-06-01-02-02-11_PitchShiftRG_L0_TimeShifted_512.35.wav
neutral,Audios - Train 1/03-01-01-01-02-02-23.wav
neutral,Audios - Train 1/Aug_03-01-01-01-02-02-23_PitchShiftRG_H0_TimeShifted_11.07.wav
neutral,Audios - Train 1/Aug_03-01-01-01-02-02-23_PitchShiftRG_L0_TimeShifted_80.42.wav
calm,Audios - Train 1/03-01-02-02-01-01-02.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-02_PitchShiftRG_H0_TimeShifted_21.34.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-01-02_PitchShiftRG_L0_TimeShifted_-43.31.wav
fear,Audios - Train 1/03-01-06-02-01-02-12.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-02-12_PitchShiftRG_H0_TimeShifted_8.14.wav
fear,Audios - Train 1/Aug_03-01-06-02-01-02-12_PitchShiftRG_L0_TimeShifted_10.19.wav
disgust,Audios - Train 1/03-01-07-01-02-01-03.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-03_PitchShiftRG_H0_TimeShifted_6.54.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-01-03_PitchShiftRG_L0_TimeShifted_14.42.wav
calm,Audios - Train 1/03-01-02-01-02-02-18.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-02-18_PitchShiftRG_H0_TimeShifted_-57.83.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-02-18_PitchShiftRG_L0_TimeShifted_27.23.wav
disgust,Audios - Train 1/03-01-07-02-01-02-15.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-02-15_PitchShiftRG_H0_TimeShifted_8.59.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-02-15_PitchShiftRG_L0_TimeShifted_15.95.wav
sad,Audios - Train 1/03-01-04-02-01-02-19.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-02-19_PitchShiftRG_H0_TimeShifted_9.89.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-02-19_PitchShiftRG_L0_TimeShifted_15.95.wav
disgust,Audios - Train 1/03-01-07-02-01-02-01.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-02-01_PitchShiftRG_H0_TimeShifted_10.41.wav
disgust,Audios - Train 1/Aug_03-01-07-02-01-02-01_PitchShiftRG_L0_TimeShifted_38.4.wav
sad,Audios - Train 1/03-01-04-02-01-02-23.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-02-23_PitchShiftRG_H0_TimeShifted_13.86.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-02-23_PitchShiftRG_L0_TimeShifted_10.51.wav
sad,Audios - Train 1/03-01-04-02-01-01-21.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-01-21_PitchShiftRG_H0_TimeShifted_8.81.wav
sad,Audios - Train 1/Aug_03-01-04-02-01-01-21_PitchShiftRG_L0_TimeShifted_11.46.wav
neutral,Audios - Train 1/03-01-01-01-01-02-24.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-02-24_PitchShiftRG_H0_TimeShifted_9.15.wav
neutral,Audios - Train 1/Aug_03-01-01-01-01-02-24_PitchShiftRG_L0_TimeShifted_102.39.wav
sad,Audios - Train 1/03-01-04-01-01-01-14.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-01-14_PitchShiftRG_H0_TimeShifted_7.19.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-01-14_PitchShiftRG_L0_TimeShifted_12.1.wav
fear,Audios - Train 1/03-01-06-02-02-01-04.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-01-04_PitchShiftRG_H0_TimeShifted_23.07.wav
fear,Audios - Train 1/Aug_03-01-06-02-02-01-04_PitchShiftRG_L0_TimeShifted_11.89.wav
fear,Audios - Train 1/03-01-06-01-01-02-20.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-02-20_PitchShiftRG_H0_TimeShifted_10.31.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-02-20_PitchShiftRG_L0_TimeShifted_6.28.wav
happy,Audios - Train 1/03-01-03-01-02-02-05.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-05_PitchShiftRG_H0_TimeShifted_7.37.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-05_PitchShiftRG_L0_TimeShifted_533.43.wav
happy,Audios - Train 1/03-01-03-02-01-02-02.wav
happy,Audios - Train 1/Aug_03-01-03-02-01-02-02_PitchShiftRG_H0_TimeShifted_11.91.wav
happy,Audios - Train 1/Aug_03-01-03-02-01-02-02_PitchShiftRG_L0_TimeShifted_12.13.wav
happy,Audios - Train 1/03-01-03-01-01-01-06.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-01-06_PitchShiftRG_H0_TimeShifted_12.14.wav
happy,Audios - Train 1/Aug_03-01-03-01-01-01-06_PitchShiftRG_L0_TimeShifted_8.17.wav
surprise,Audios - Train 1/03-01-08-01-02-01-20.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-01-20_PitchShiftRG_H0_TimeShifted_7.99.wav
surprise,Audios - Train 1/Aug_03-01-08-01-02-01-20_PitchShiftRG_L0_TimeShifted_9.96.wav
disgust,Audios - Train 1/03-01-07-01-01-01-17.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-01-17_PitchShiftRG_H0_TimeShifted_-46.21.wav
disgust,Audios - Train 1/Aug_03-01-07-01-01-01-17_PitchShiftRG_L0_TimeShifted_32.79.wav
happy,Audios - Train 1/03-01-03-01-02-02-16.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-16_PitchShiftRG_H0_TimeShifted_8.31.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-16_PitchShiftRG_L0_TimeShifted_108.93.wav
angry,Audios - Train 1/03-01-05-01-01-02-12.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-02-12_PitchShiftRG_H0_TimeShifted_43.9.wav
angry,Audios - Train 1/Aug_03-01-05-01-01-02-12_PitchShiftRG_L0_TimeShifted_400.74.wav
angry,Audios - Train 1/03-01-05-02-02-01-12.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-01-12_PitchShiftRG_H0_TimeShifted_9.83.wav
angry,Audios - Train 1/Aug_03-01-05-02-02-01-12_PitchShiftRG_L0_TimeShifted_10.4.wav
calm,Audios - Train 1/03-01-02-01-02-02-03.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-02-03_PitchShiftRG_H0_TimeShifted_-38.82.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-02-03_PitchShiftRG_L0_TimeShifted_10.22.wav
angry,Audios - Train 1/03-01-05-02-01-02-12.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-12_PitchShiftRG_H0_TimeShifted_-37.63.wav
angry,Audios - Train 1/Aug_03-01-05-02-01-02-12_PitchShiftRG_L0_TimeShifted_33.55.wav
disgust,Audios - Train 1/03-01-07-02-02-01-07.wav
disgust,Audios - Train 1/Aug_03-01-07-02-02-01-07_PitchShiftRG_H0_TimeShifted_9.55.wav
disgust,Audios - Train 1/Aug_03-01-07-02-02-01-07_PitchShiftRG_L0_TimeShifted_7.21.wav
sad,Audios - Train 1/03-01-04-02-02-02-07.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-02-07_PitchShiftRG_H0_TimeShifted_6.43.wav
sad,Audios - Train 1/Aug_03-01-04-02-02-02-07_PitchShiftRG_L0_TimeShifted_-20.2.wav
sad,Audios - Train 1/03-01-04-01-02-02-07.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-07_PitchShiftRG_H0_TimeShifted_18.5.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-02-07_PitchShiftRG_L0_TimeShifted_14.09.wav
happy,Audios - Train 1/03-01-03-01-02-02-08.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-08_PitchShiftRG_H0_TimeShifted_17.87.wav
happy,Audios - Train 1/Aug_03-01-03-01-02-02-08_PitchShiftRG_L0_TimeShifted_136.78.wav
surprise,Audios - Train 1/03-01-08-02-02-01-04.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-01-04_PitchShiftRG_H0_TimeShifted_28.77.wav
surprise,Audios - Train 1/Aug_03-01-08-02-02-01-04_PitchShiftRG_L0_TimeShifted_4.63.wav
disgust,Audios - Train 1/03-01-07-01-02-02-15.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-02-15_PitchShiftRG_H0_TimeShifted_50.31.wav
disgust,Audios - Train 1/Aug_03-01-07-01-02-02-15_PitchShiftRG_L0_TimeShifted_16.0.wav
sad,Audios - Train 1/03-01-04-01-02-01-05.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-01-05_PitchShiftRG_H0_TimeShifted_8.41.wav
sad,Audios - Train 1/Aug_03-01-04-01-02-01-05_PitchShiftRG_L0_TimeShifted_25.14.wav
fear,Audios - Train 1/03-01-06-01-01-01-01.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-01-01_PitchShiftRG_H0_TimeShifted_7.76.wav
fear,Audios - Train 1/Aug_03-01-06-01-01-01-01_PitchShiftRG_L0_TimeShifted_199.9.wav
calm,Audios - Train 1/03-01-02-02-02-01-21.wav
calm,Audios - Train 1/Aug_03-01-02-02-02-01-21_PitchShiftRG_H0_TimeShifted_9.79.wav
calm,Audios - Train 1/Aug_03-01-02-02-02-01-21_PitchShiftRG_L0_TimeShifted_6.27.wav
calm,Audios - Train 1/03-01-02-01-02-01-21.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-01-21_PitchShiftRG_H0_TimeShifted_11.63.wav
calm,Audios - Train 1/Aug_03-01-02-01-02-01-21_PitchShiftRG_L0_TimeShifted_22.43.wav
sad,Audios - Train 1/03-01-04-01-01-01-16.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-01-16_PitchShiftRG_H0_TimeShifted_20.75.wav
sad,Audios - Train 1/Aug_03-01-04-01-01-01-16_PitchShiftRG_L0_TimeShifted_-34.67.wav
surprise,Audios - Train 1/03-01-08-01-01-02-02.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-02-02_PitchShiftRG_H0_TimeShifted_-370.52.wav
surprise,Audios - Train 1/Aug_03-01-08-01-01-02-02_PitchShiftRG_L0_TimeShifted_-85.5.wav
calm,Audios - Train 1/03-01-02-02-01-02-19.wav
calm,Audios - Train 1/Aug_03-01-02-02-01-02-19_PitchShiftRG_H0_TimeShifted_8.62.wav
